year  AIS_MMCP2.6  AIS_MMCP4.5  AIS_MMCP6.0   AIS_MMCP-break  AIS_MMCP8.5 AIS_MMCP-feedback 
11245 1.527 1.850 6.517 11.837 19.397 26.405 
11246 1.527 1.851 6.517 11.838 19.396 26.405 
11247 1.527 1.851 6.517 11.838 19.396 26.405 
11248 1.527 1.851 6.517 11.838 19.396 26.406 
11249 1.527 1.851 6.517 11.839 19.397 26.406 
11250 1.527 1.852 6.517 11.839 19.398 26.407 
11251 1.527 1.852 6.517 11.839 19.399 26.407 
11252 1.527 1.852 6.517 11.840 19.400 26.407 
11253 1.527 1.852 6.517 11.840 19.401 26.407 
11254 1.527 1.852 6.517 11.840 19.401 26.408 
11255 1.527 1.852 6.517 11.840 19.402 26.408 
11256 1.527 1.852 6.517 11.841 19.402 26.409 
11257 1.526 1.852 6.517 11.841 19.402 26.410 
11258 1.526 1.852 6.517 11.842 19.402 26.411 
11259 1.527 1.852 6.517 11.843 19.402 26.412 
11260 1.527 1.852 6.517 11.844 19.402 26.412 
11261 1.527 1.852 6.517 11.844 19.403 26.411 
11262 1.527 1.852 6.517 11.844 19.404 26.410 
11263 1.526 1.852 6.518 11.845 19.404 26.410 
11264 1.526 1.853 6.518 11.845 19.405 26.411 
11265 1.527 1.853 6.518 11.845 19.406 26.412 
11266 1.527 1.853 6.518 11.845 19.406 26.413 
11267 1.527 1.853 6.518 11.845 19.406 26.413 
11268 1.527 1.853 6.518 11.846 19.406 26.414 
11269 1.527 1.853 6.518 11.847 19.406 26.414 
11270 1.526 1.853 6.518 11.847 19.406 26.415 
11271 1.526 1.853 6.518 11.847 19.406 26.417 
11272 1.527 1.854 6.518 11.847 19.406 26.417 
11273 1.527 1.854 6.518 11.847 19.407 26.418 
11274 1.527 1.854 6.518 11.846 19.408 26.418 
11275 1.527 1.854 6.518 11.846 19.409 26.418 
11276 1.527 1.854 6.518 11.847 19.409 26.418 
11277 1.527 1.854 6.519 11.847 19.410 26.418 
11278 1.527 1.854 6.519 11.848 19.410 26.418 
11279 1.528 1.854 6.519 11.849 19.411 26.419 
11280 1.528 1.855 6.519 11.850 19.411 26.419 
11281 1.529 1.855 6.519 11.850 19.411 26.420 
11282 1.529 1.855 6.519 11.850 19.411 26.421 
11283 1.529 1.855 6.519 11.850 19.411 26.421 
11284 1.529 1.855 6.519 11.850 19.411 26.421 
11285 1.529 1.855 6.519 11.850 19.411 26.421 
11286 1.529 1.855 6.520 11.850 19.411 26.421 
11287 1.530 1.855 6.520 11.850 19.412 26.421 
11288 1.530 1.854 6.520 11.851 19.413 26.422 
11289 1.530 1.854 6.520 11.852 19.413 26.424 
11290 1.530 1.854 6.520 11.853 19.414 26.425 
11291 1.530 1.854 6.520 11.853 19.414 26.425 
11292 1.531 1.853 6.520 11.853 19.415 26.425 
11293 1.531 1.853 6.520 11.853 19.415 26.425 
11294 1.531 1.853 6.520 11.853 19.415 26.426 
11295 1.531 1.853 6.520 11.854 19.415 26.426 
11296 1.530 1.853 6.520 11.854 19.416 26.427 
11297 1.530 1.853 6.519 11.854 19.417 26.427 
11298 1.530 1.853 6.519 11.854 19.417 26.427 
11299 1.530 1.852 6.519 11.854 19.417 26.428 
11300 1.530 1.852 6.520 11.854 19.418 26.429 
11301 1.530 1.852 6.520 11.854 19.419 26.429 
11302 1.530 1.852 6.520 11.855 19.419 26.429 
11303 1.530 1.852 6.520 11.855 19.418 26.429 
11304 1.530 1.852 6.520 11.855 19.418 26.430 
11305 1.530 1.852 6.520 11.855 19.419 26.431 
11306 1.530 1.853 6.520 11.856 19.420 26.432 
11307 1.529 1.853 6.520 11.856 19.420 26.432 
11308 1.529 1.853 6.520 11.856 19.421 26.432 
11309 1.530 1.853 6.521 11.856 19.422 26.433 
11310 1.530 1.853 6.521 11.856 19.423 26.434 
11311 1.530 1.853 6.521 11.856 19.423 26.436 
11312 1.530 1.853 6.521 11.857 19.424 26.437 
11313 1.530 1.853 6.520 11.857 19.424 26.438 
11314 1.530 1.853 6.520 11.857 19.425 26.438 
11315 1.531 1.853 6.520 11.858 19.426 26.437 
11316 1.531 1.853 6.520 11.859 19.426 26.436 
11317 1.530 1.853 6.520 11.859 19.426 26.435 
11318 1.530 1.854 6.520 11.859 19.427 26.435 
11319 1.530 1.854 6.520 11.859 19.428 26.436 
11320 1.530 1.854 6.520 11.860 19.428 26.437 
11321 1.530 1.853 6.520 11.860 19.428 26.437 
11322 1.530 1.853 6.520 11.860 19.428 26.437 
11323 1.530 1.854 6.520 11.860 19.428 26.437 
11324 1.530 1.854 6.521 11.861 19.428 26.438 
11325 1.530 1.854 6.521 11.861 19.428 26.439 
11326 1.530 1.854 6.520 11.861 19.429 26.439 
11327 1.530 1.854 6.520 11.861 19.430 26.440 
11328 1.530 1.854 6.520 11.861 19.430 26.440 
11329 1.530 1.854 6.520 11.862 19.431 26.440 
11330 1.530 1.854 6.519 11.862 19.431 26.440 
11331 1.530 1.854 6.519 11.862 19.431 26.440 
11332 1.530 1.855 6.519 11.862 19.431 26.440 
11333 1.530 1.855 6.519 11.863 19.431 26.442 
11334 1.530 1.855 6.519 11.863 19.431 26.443 
11335 1.530 1.855 6.519 11.863 19.432 26.445 
11336 1.530 1.855 6.519 11.863 19.433 26.446 
11337 1.530 1.855 6.520 11.863 19.434 26.447 
11338 1.530 1.855 6.520 11.863 19.434 26.448 
11339 1.530 1.855 6.520 11.864 19.435 26.449 
11340 1.530 1.855 6.520 11.864 19.435 26.450 
11341 1.530 1.855 6.521 11.864 19.435 26.450 
11342 1.530 1.855 6.521 11.865 19.435 26.450 
11343 1.531 1.855 6.521 11.865 19.436 26.450 
11344 1.531 1.855 6.521 11.865 19.436 26.450 
11345 1.531 1.855 6.521 11.866 19.437 26.450 
11346 1.531 1.855 6.521 11.866 19.437 26.450 
11347 1.531 1.855 6.522 11.867 19.437 26.451 
11348 1.531 1.855 6.522 11.867 19.438 26.451 
11349 1.532 1.855 6.522 11.867 19.438 26.451 
11350 1.532 1.855 6.522 11.867 19.439 26.450 
11351 1.532 1.855 6.522 11.868 19.439 26.450 
11352 1.532 1.855 6.522 11.868 19.440 26.450 
11353 1.532 1.855 6.522 11.868 19.441 26.450 
11354 1.531 1.855 6.522 11.868 19.441 26.450 
11355 1.531 1.855 6.522 11.868 19.441 26.450 
11356 1.531 1.855 6.522 11.868 19.442 26.450 
11357 1.531 1.856 6.521 11.868 19.442 26.451 
11358 1.531 1.856 6.521 11.868 19.442 26.451 
11359 1.531 1.856 6.521 11.868 19.442 26.452 
11360 1.531 1.856 6.522 11.869 19.442 26.453 
11361 1.531 1.856 6.522 11.870 19.442 26.454 
11362 1.531 1.856 6.522 11.870 19.443 26.455 
11363 1.531 1.856 6.522 11.870 19.444 26.456 
11364 1.531 1.856 6.522 11.870 19.445 26.457 
11365 1.531 1.857 6.522 11.870 19.446 26.457 
11366 1.531 1.857 6.522 11.870 19.446 26.458 
11367 1.531 1.857 6.522 11.870 19.447 26.459 
11368 1.531 1.857 6.522 11.870 19.447 26.460 
11369 1.531 1.856 6.522 11.870 19.448 26.460 
11370 1.531 1.856 6.523 11.870 19.448 26.460 
11371 1.531 1.857 6.523 11.870 19.448 26.461 
11372 1.531 1.857 6.523 11.870 19.449 26.462 
11373 1.531 1.856 6.523 11.870 19.450 26.463 
11374 1.531 1.856 6.523 11.871 19.450 26.463 
11375 1.531 1.856 6.524 11.871 19.450 26.464 
11376 1.531 1.857 6.523 11.872 19.451 26.466 
11377 1.531 1.857 6.523 11.872 19.451 26.467 
11378 1.531 1.857 6.523 11.872 19.451 26.468 
11379 1.531 1.857 6.523 11.872 19.451 26.468 
11380 1.531 1.857 6.524 11.872 19.452 26.469 
11381 1.530 1.857 6.524 11.872 19.453 26.469 
11382 1.530 1.857 6.524 11.872 19.454 26.470 
11383 1.530 1.857 6.524 11.872 19.454 26.471 
11384 1.530 1.857 6.524 11.872 19.454 26.472 
11385 1.530 1.857 6.524 11.873 19.454 26.472 
11386 1.530 1.857 6.524 11.873 19.454 26.472 
11387 1.530 1.856 6.524 11.873 19.454 26.472 
11388 1.530 1.856 6.524 11.874 19.454 26.472 
11389 1.530 1.856 6.524 11.874 19.455 26.472 
11390 1.530 1.856 6.525 11.875 19.455 26.473 
11391 1.530 1.856 6.525 11.875 19.456 26.474 
11392 1.531 1.856 6.524 11.876 19.456 26.475 
11393 1.531 1.856 6.524 11.876 19.456 26.476 
11394 1.531 1.856 6.524 11.877 19.456 26.477 
11395 1.531 1.856 6.525 11.877 19.456 26.479 
11396 1.531 1.856 6.525 11.877 19.456 26.481 
11397 1.531 1.856 6.525 11.878 19.457 26.483 
11398 1.530 1.856 6.525 11.878 19.458 26.484 
11399 1.530 1.856 6.525 11.878 19.458 26.485 
11400 1.530 1.856 6.525 11.878 19.458 26.485 
11401 1.530 1.856 6.525 11.878 19.458 26.485 
11402 1.531 1.856 6.525 11.878 19.458 26.485 
11403 1.531 1.856 6.525 11.877 19.458 26.485 
11404 1.531 1.856 6.525 11.877 19.459 26.485 
11405 1.531 1.857 6.525 11.876 19.459 26.485 
11406 1.531 1.857 6.526 11.876 19.459 26.485 
11407 1.531 1.857 6.526 11.876 19.460 26.486 
11408 1.531 1.857 6.526 11.876 19.460 26.487 
11409 1.531 1.857 6.526 11.876 19.461 26.489 
11410 1.531 1.856 6.526 11.876 19.462 26.490 
11411 1.531 1.856 6.526 11.876 19.462 26.492 
11412 1.530 1.856 6.525 11.876 19.463 26.493 
11413 1.530 1.856 6.525 11.876 19.463 26.494 
11414 1.530 1.856 6.525 11.876 19.464 26.495 
11415 1.531 1.856 6.525 11.876 19.464 26.496 
11416 1.531 1.857 6.525 11.876 19.464 26.496 
11417 1.531 1.857 6.525 11.875 19.465 26.497 
11418 1.531 1.857 6.525 11.875 19.465 26.498 
11419 1.531 1.857 6.525 11.875 19.465 26.498 
11420 1.531 1.857 6.525 11.875 19.464 26.498 
11421 1.531 1.857 6.525 11.875 19.464 26.498 
11422 1.531 1.857 6.525 11.876 19.465 26.498 
11423 1.531 1.857 6.525 11.876 19.465 26.498 
11424 1.531 1.858 6.525 11.877 19.465 26.499 
11425 1.531 1.858 6.525 11.877 19.466 26.500 
11426 1.531 1.858 6.525 11.877 19.467 26.501 
11427 1.531 1.858 6.525 11.877 19.467 26.501 
11428 1.531 1.858 6.525 11.877 19.466 26.502 
11429 1.531 1.857 6.525 11.877 19.466 26.503 
11430 1.531 1.857 6.525 11.877 19.466 26.504 
11431 1.531 1.857 6.525 11.877 19.467 26.504 
11432 1.532 1.858 6.525 11.877 19.467 26.504 
11433 1.532 1.858 6.525 11.878 19.467 26.504 
11434 1.532 1.858 6.525 11.878 19.468 26.505 
11435 1.533 1.858 6.525 11.878 19.469 26.507 
11436 1.533 1.858 6.525 11.878 19.469 26.508 
11437 1.533 1.858 6.526 11.878 19.470 26.508 
11438 1.533 1.858 6.526 11.878 19.470 26.508 
11439 1.533 1.858 6.526 11.879 19.470 26.508 
11440 1.534 1.858 6.525 11.879 19.470 26.509 
11441 1.534 1.858 6.525 11.880 19.471 26.509 
11442 1.534 1.858 6.525 11.880 19.471 26.509 
11443 1.534 1.858 6.525 11.880 19.472 26.509 
11444 1.534 1.858 6.525 11.880 19.473 26.510 
11445 1.534 1.858 6.525 11.880 19.473 26.511 
11446 1.534 1.858 6.525 11.880 19.473 26.511 
11447 1.534 1.858 6.525 11.880 19.474 26.512 
11448 1.534 1.858 6.525 11.880 19.475 26.514 
11449 1.534 1.858 6.525 11.880 19.475 26.515 
11450 1.534 1.858 6.525 11.880 19.476 26.516 
11451 1.534 1.858 6.525 11.880 19.476 26.518 
11452 1.534 1.858 6.525 11.880 19.476 26.519 
11453 1.534 1.858 6.525 11.880 19.475 26.519 
11454 1.534 1.858 6.525 11.880 19.475 26.519 
11455 1.534 1.858 6.525 11.881 19.475 26.519 
11456 1.534 1.858 6.525 11.881 19.475 26.520 
11457 1.534 1.858 6.525 11.881 19.476 26.520 
11458 1.534 1.858 6.525 11.881 19.476 26.521 
11459 1.534 1.858 6.526 11.882 19.477 26.521 
11460 1.534 1.858 6.526 11.882 19.477 26.522 
11461 1.534 1.858 6.526 11.882 19.477 26.523 
11462 1.534 1.858 6.526 11.882 19.477 26.524 
11463 1.534 1.859 6.526 11.882 19.478 26.525 
11464 1.534 1.859 6.527 11.882 19.479 26.525 
11465 1.534 1.859 6.527 11.883 19.479 26.525 
11466 1.534 1.859 6.527 11.884 19.479 26.525 
11467 1.534 1.859 6.527 11.884 19.480 26.525 
11468 1.534 1.859 6.527 11.885 19.480 26.525 
11469 1.534 1.859 6.527 11.885 19.481 26.525 
11470 1.534 1.859 6.527 11.886 19.482 26.525 
11471 1.534 1.859 6.527 11.886 19.483 26.526 
11472 1.534 1.859 6.528 11.886 19.483 26.526 
11473 1.534 1.859 6.528 11.887 19.483 26.527 
11474 1.534 1.859 6.528 11.887 19.483 26.527 
11475 1.533 1.859 6.529 11.887 19.483 26.528 
11476 1.533 1.859 6.529 11.887 19.483 26.529 
11477 1.533 1.859 6.529 11.887 19.484 26.529 
11478 1.533 1.859 6.529 11.887 19.485 26.529 
11479 1.533 1.858 6.529 11.887 19.486 26.529 
11480 1.533 1.858 6.528 11.888 19.487 26.529 
11481 1.533 1.858 6.528 11.888 19.488 26.530 
11482 1.533 1.858 6.529 11.888 19.488 26.531 
11483 1.533 1.859 6.529 11.889 19.488 26.531 
11484 1.534 1.859 6.528 11.889 19.489 26.532 
11485 1.534 1.859 6.528 11.889 19.490 26.532 
11486 1.534 1.859 6.528 11.889 19.491 26.533 
11487 1.534 1.859 6.529 11.889 19.492 26.534 
11488 1.534 1.860 6.529 11.888 19.493 26.534 
11489 1.533 1.860 6.529 11.888 19.493 26.534 
11490 1.533 1.859 6.528 11.889 19.493 26.533 
11491 1.533 1.859 6.528 11.889 19.493 26.533 
11492 1.533 1.859 6.528 11.890 19.494 26.533 
11493 1.533 1.859 6.529 11.890 19.494 26.534 
11494 1.533 1.858 6.529 11.890 19.495 26.535 
11495 1.533 1.858 6.529 11.890 19.495 26.536 
11496 1.534 1.859 6.529 11.890 19.494 26.536 
11497 1.534 1.859 6.529 11.890 19.494 26.536 
11498 1.534 1.859 6.529 11.891 19.494 26.537 
11499 1.534 1.860 6.529 11.891 19.494 26.538 
11500 1.534 1.860 6.529 11.891 19.495 26.538 
11501 1.534 1.860 6.529 11.891 19.495 26.539 
11502 1.535 1.860 6.529 11.891 19.495 26.539 
11503 1.535 1.860 6.529 11.892 19.496 26.539 
11504 1.535 1.860 6.529 11.893 19.496 26.540 
11505 1.535 1.860 6.529 11.893 19.496 26.541 
11506 1.536 1.860 6.529 11.893 19.495 26.542 
11507 1.536 1.860 6.529 11.894 19.495 26.543 
11508 1.536 1.860 6.530 11.894 19.495 26.544 
11509 1.536 1.861 6.530 11.894 19.496 26.545 
11510 1.536 1.861 6.530 11.894 19.496 26.546 
11511 1.536 1.861 6.530 11.894 19.496 26.546 
11512 1.536 1.861 6.530 11.895 19.496 26.547 
11513 1.536 1.861 6.530 11.896 19.496 26.548 
11514 1.536 1.861 6.530 11.896 19.497 26.549 
11515 1.535 1.861 6.530 11.896 19.497 26.550 
11516 1.534 1.861 6.530 11.896 19.497 26.550 
11517 1.534 1.861 6.530 11.896 19.497 26.551 
11518 1.534 1.862 6.531 11.896 19.497 26.551 
11519 1.534 1.862 6.531 11.896 19.498 26.551 
11520 1.534 1.862 6.532 11.896 19.499 26.551 
11521 1.534 1.862 6.532 11.896 19.499 26.551 
11522 1.534 1.862 6.532 11.897 19.500 26.550 
11523 1.534 1.862 6.533 11.898 19.501 26.550 
11524 1.534 1.862 6.533 11.898 19.502 26.551 
11525 1.534 1.862 6.533 11.898 19.502 26.552 
11526 1.533 1.862 6.533 11.897 19.502 26.552 
11527 1.533 1.862 6.533 11.897 19.501 26.553 
11528 1.534 1.862 6.533 11.897 19.501 26.553 
11529 1.534 1.862 6.533 11.898 19.501 26.553 
11530 1.534 1.862 6.533 11.898 19.501 26.553 
11531 1.534 1.862 6.533 11.898 19.501 26.554 
11532 1.534 1.862 6.533 11.898 19.501 26.554 
11533 1.534 1.861 6.534 11.897 19.501 26.555 
11534 1.534 1.861 6.534 11.897 19.502 26.555 
11535 1.534 1.861 6.534 11.897 19.502 26.556 
11536 1.534 1.861 6.535 11.897 19.503 26.557 
11537 1.534 1.861 6.535 11.897 19.504 26.557 
11538 1.534 1.861 6.535 11.897 19.504 26.558 
11539 1.534 1.861 6.535 11.897 19.505 26.558 
11540 1.533 1.861 6.535 11.897 19.505 26.558 
11541 1.533 1.861 6.535 11.898 19.505 26.559 
11542 1.533 1.861 6.535 11.898 19.504 26.560 
11543 1.533 1.861 6.535 11.898 19.504 26.560 
11544 1.533 1.862 6.535 11.898 19.504 26.561 
11545 1.534 1.862 6.535 11.898 19.505 26.562 
11546 1.534 1.862 6.535 11.899 19.505 26.563 
11547 1.534 1.862 6.536 11.899 19.505 26.564 
11548 1.534 1.862 6.536 11.899 19.506 26.565 
11549 1.534 1.862 6.536 11.899 19.507 26.565 
11550 1.534 1.862 6.536 11.900 19.507 26.566 
11551 1.534 1.862 6.536 11.900 19.507 26.567 
11552 1.535 1.862 6.536 11.900 19.507 26.567 
11553 1.535 1.861 6.536 11.900 19.508 26.567 
11554 1.535 1.861 6.537 11.900 19.508 26.567 
11555 1.535 1.861 6.537 11.900 19.509 26.567 
11556 1.535 1.861 6.537 11.900 19.509 26.567 
11557 1.535 1.861 6.537 11.901 19.510 26.567 
11558 1.535 1.861 6.537 11.901 19.510 26.567 
11559 1.534 1.861 6.537 11.901 19.511 26.567 
11560 1.534 1.861 6.537 11.901 19.512 26.567 
11561 1.534 1.861 6.538 11.902 19.513 26.567 
11562 1.534 1.861 6.538 11.902 19.514 26.568 
11563 1.534 1.861 6.538 11.903 19.514 26.568 
11564 1.534 1.861 6.538 11.903 19.514 26.569 
11565 1.534 1.861 6.538 11.904 19.514 26.570 
11566 1.534 1.861 6.538 11.904 19.514 26.570 
11567 1.533 1.861 6.538 11.904 19.515 26.571 
11568 1.533 1.861 6.538 11.904 19.515 26.571 
11569 1.533 1.861 6.538 11.904 19.515 26.572 
11570 1.533 1.861 6.538 11.904 19.516 26.573 
11571 1.533 1.861 6.538 11.904 19.516 26.574 
11572 1.533 1.861 6.538 11.904 19.517 26.575 
11573 1.533 1.861 6.539 11.905 19.518 26.577 
11574 1.533 1.861 6.539 11.905 19.518 26.578 
11575 1.533 1.860 6.539 11.905 19.519 26.578 
11576 1.533 1.860 6.539 11.905 19.519 26.578 
11577 1.533 1.860 6.539 11.906 19.519 26.578 
11578 1.533 1.860 6.539 11.907 19.519 26.579 
11579 1.532 1.861 6.539 11.907 19.520 26.579 
11580 1.532 1.861 6.540 11.907 19.521 26.580 
11581 1.532 1.861 6.540 11.906 19.522 26.581 
11582 1.533 1.861 6.540 11.906 19.523 26.581 
11583 1.533 1.861 6.540 11.906 19.524 26.582 
11584 1.533 1.861 6.540 11.906 19.525 26.583 
11585 1.534 1.861 6.540 11.905 19.525 26.584 
11586 1.534 1.861 6.540 11.905 19.526 26.585 
11587 1.534 1.861 6.540 11.905 19.527 26.586 
11588 1.534 1.861 6.540 11.905 19.528 26.587 
11589 1.533 1.861 6.540 11.906 19.530 26.588 
11590 1.533 1.861 6.541 11.906 19.531 26.588 
11591 1.533 1.861 6.541 11.906 19.533 26.587 
11592 1.532 1.861 6.541 11.907 19.533 26.587 
11593 1.532 1.861 6.541 11.907 19.533 26.588 
11594 1.533 1.860 6.541 11.907 19.534 26.588 
11595 1.533 1.860 6.541 11.907 19.534 26.588 
11596 1.533 1.860 6.541 11.907 19.535 26.588 
11597 1.533 1.860 6.541 11.907 19.535 26.589 
11598 1.533 1.860 6.541 11.908 19.535 26.589 
11599 1.533 1.861 6.542 11.908 19.536 26.590 
11600 1.533 1.861 6.542 11.909 19.537 26.591 
11601 1.533 1.861 6.542 11.909 19.538 26.592 
11602 1.533 1.862 6.541 11.909 19.539 26.592 
11603 1.533 1.862 6.541 11.909 19.539 26.592 
11604 1.533 1.862 6.541 11.909 19.539 26.593 
11605 1.533 1.863 6.541 11.909 19.540 26.594 
11606 1.533 1.863 6.541 11.909 19.541 26.595 
11607 1.533 1.864 6.541 11.909 19.541 26.596 
11608 1.533 1.864 6.541 11.909 19.541 26.597 
11609 1.533 1.864 6.541 11.908 19.541 26.599 
11610 1.534 1.864 6.541 11.908 19.542 26.600 
11611 1.534 1.864 6.541 11.908 19.542 26.600 
11612 1.534 1.864 6.541 11.908 19.543 26.600 
11613 1.535 1.864 6.541 11.908 19.543 26.600 
11614 1.535 1.864 6.541 11.908 19.543 26.600 
11615 1.535 1.864 6.542 11.908 19.543 26.600 
11616 1.535 1.864 6.542 11.909 19.543 26.600 
11617 1.535 1.864 6.542 11.909 19.543 26.601 
11618 1.535 1.864 6.542 11.910 19.543 26.602 
11619 1.535 1.864 6.542 11.910 19.544 26.602 
11620 1.535 1.864 6.542 11.911 19.544 26.603 
11621 1.535 1.864 6.542 11.911 19.544 26.603 
11622 1.535 1.864 6.542 11.911 19.545 26.603 
11623 1.534 1.864 6.542 11.911 19.546 26.603 
11624 1.534 1.865 6.542 11.911 19.546 26.604 
11625 1.534 1.865 6.542 11.911 19.546 26.605 
11626 1.535 1.865 6.542 11.911 19.547 26.605 
11627 1.535 1.866 6.542 11.911 19.547 26.606 
11628 1.535 1.866 6.542 11.912 19.547 26.607 
11629 1.535 1.866 6.543 11.912 19.548 26.608 
11630 1.534 1.867 6.543 11.912 19.548 26.609 
11631 1.534 1.867 6.543 11.912 19.548 26.610 
11632 1.534 1.867 6.543 11.911 19.549 26.611 
11633 1.534 1.867 6.543 11.911 19.550 26.612 
11634 1.534 1.867 6.543 11.911 19.551 26.612 
11635 1.534 1.867 6.543 11.911 19.552 26.612 
11636 1.534 1.867 6.544 11.912 19.553 26.612 
11637 1.534 1.868 6.544 11.912 19.553 26.613 
11638 1.533 1.868 6.544 11.912 19.553 26.613 
11639 1.533 1.868 6.544 11.913 19.552 26.614 
11640 1.533 1.868 6.544 11.913 19.552 26.615 
11641 1.533 1.868 6.544 11.913 19.552 26.616 
11642 1.533 1.868 6.545 11.913 19.553 26.616 
11643 1.533 1.868 6.545 11.913 19.553 26.616 
11644 1.533 1.868 6.544 11.913 19.554 26.617 
11645 1.533 1.868 6.544 11.913 19.555 26.619 
11646 1.533 1.868 6.544 11.914 19.556 26.620 
11647 1.533 1.868 6.544 11.914 19.557 26.622 
11648 1.533 1.868 6.544 11.914 19.557 26.623 
11649 1.533 1.869 6.544 11.914 19.557 26.625 
11650 1.533 1.869 6.544 11.914 19.557 26.626 
11651 1.533 1.869 6.544 11.914 19.558 26.626 
11652 1.532 1.869 6.544 11.915 19.558 26.626 
11653 1.532 1.869 6.544 11.915 19.559 26.627 
11654 1.532 1.869 6.544 11.915 19.559 26.629 
11655 1.532 1.869 6.544 11.915 19.560 26.631 
11656 1.531 1.869 6.545 11.915 19.560 26.632 
11657 1.531 1.869 6.545 11.916 19.560 26.632 
11658 1.531 1.869 6.545 11.916 19.561 26.632 
11659 1.531 1.869 6.545 11.916 19.561 26.632 
11660 1.531 1.869 6.545 11.916 19.562 26.632 
11661 1.531 1.868 6.545 11.916 19.562 26.633 
11662 1.531 1.868 6.545 11.916 19.562 26.633 
11663 1.531 1.869 6.545 11.916 19.562 26.633 
11664 1.532 1.869 6.545 11.916 19.562 26.633 
11665 1.532 1.869 6.545 11.916 19.563 26.634 
11666 1.532 1.869 6.545 11.917 19.563 26.634 
11667 1.532 1.868 6.545 11.917 19.564 26.635 
11668 1.531 1.869 6.545 11.917 19.564 26.635 
11669 1.531 1.869 6.545 11.918 19.564 26.635 
11670 1.531 1.869 6.545 11.919 19.564 26.636 
11671 1.531 1.869 6.545 11.919 19.565 26.636 
11672 1.531 1.869 6.545 11.918 19.565 26.637 
11673 1.531 1.869 6.545 11.918 19.565 26.638 
11674 1.531 1.869 6.546 11.918 19.566 26.639 
11675 1.531 1.870 6.546 11.919 19.566 26.640 
11676 1.531 1.870 6.546 11.919 19.566 26.640 
11677 1.531 1.870 6.546 11.919 19.566 26.640 
11678 1.531 1.870 6.546 11.919 19.565 26.640 
11679 1.531 1.870 6.546 11.919 19.565 26.641 
11680 1.530 1.870 6.546 11.919 19.566 26.643 
11681 1.530 1.871 6.546 11.920 19.567 26.644 
11682 1.530 1.871 6.546 11.920 19.568 26.645 
11683 1.530 1.871 6.546 11.919 19.568 26.645 
11684 1.530 1.871 6.546 11.919 19.568 26.645 
11685 1.530 1.871 6.546 11.919 19.568 26.645 
11686 1.530 1.871 6.547 11.919 19.569 26.645 
11687 1.531 1.871 6.547 11.919 19.569 26.646 
11688 1.531 1.871 6.547 11.920 19.569 26.647 
11689 1.531 1.871 6.547 11.920 19.569 26.647 
11690 1.531 1.871 6.547 11.920 19.569 26.647 
11691 1.531 1.871 6.546 11.920 19.569 26.648 
11692 1.531 1.871 6.546 11.921 19.569 26.649 
11693 1.531 1.871 6.547 11.921 19.569 26.650 
11694 1.531 1.871 6.547 11.921 19.570 26.651 
11695 1.531 1.871 6.547 11.921 19.572 26.652 
11696 1.531 1.871 6.547 11.922 19.573 26.653 
11697 1.531 1.871 6.547 11.922 19.574 26.653 
11698 1.531 1.871 6.546 11.922 19.575 26.654 
11699 1.532 1.871 6.546 11.922 19.576 26.654 
11700 1.532 1.871 6.546 11.922 19.577 26.654 
11701 1.532 1.872 6.546 11.923 19.578 26.655 
11702 1.532 1.872 6.546 11.923 19.578 26.656 
11703 1.532 1.872 6.546 11.922 19.579 26.657 
11704 1.533 1.872 6.546 11.922 19.579 26.657 
11705 1.533 1.872 6.546 11.923 19.579 26.658 
11706 1.533 1.872 6.546 11.923 19.579 26.658 
11707 1.533 1.871 6.546 11.923 19.580 26.659 
11708 1.534 1.871 6.546 11.923 19.580 26.660 
11709 1.534 1.871 6.546 11.923 19.581 26.661 
11710 1.534 1.871 6.546 11.923 19.582 26.662 
11711 1.534 1.872 6.546 11.923 19.583 26.662 
11712 1.534 1.872 6.546 11.923 19.583 26.663 
11713 1.534 1.872 6.546 11.923 19.583 26.663 
11714 1.534 1.872 6.546 11.923 19.584 26.664 
11715 1.535 1.872 6.546 11.923 19.584 26.665 
11716 1.535 1.872 6.546 11.923 19.585 26.666 
11717 1.535 1.872 6.546 11.923 19.587 26.666 
11718 1.535 1.872 6.546 11.924 19.589 26.666 
11719 1.535 1.872 6.546 11.924 19.591 26.667 
11720 1.535 1.872 6.546 11.925 19.593 26.667 
11721 1.535 1.872 6.546 11.926 19.594 26.667 
11722 1.536 1.872 6.545 11.926 19.595 26.667 
11723 1.536 1.872 6.545 11.925 19.595 26.668 
11724 1.536 1.872 6.545 11.925 19.595 26.669 
11725 1.535 1.872 6.545 11.925 19.595 26.670 
11726 1.535 1.872 6.545 11.926 19.595 26.670 
