year T_MMCP2.6 T_MMCP4.5 T_MMCP6.0 T_MMCP-break T_MMCP8.5 T_MMCP-feedback 
 6137 302.770 354.440 428.450 691.320 953.010 1193.090 
 6138 302.770 354.430 428.450 691.300 952.960 1193.030 
 6139 302.770 354.430 428.440 691.280 952.910 1192.970 
 6140 302.770 354.430 428.430 691.260 952.860 1192.910 
 6141 302.770 354.430 428.430 691.250 952.810 1192.840 
 6142 302.760 354.420 428.420 691.230 952.760 1192.780 
 6143 302.760 354.420 428.410 691.210 952.710 1192.720 
 6144 302.760 354.420 428.410 691.190 952.660 1192.660 
 6145 302.760 354.410 428.400 691.180 952.610 1192.590 
 6146 302.760 354.410 428.390 691.160 952.560 1192.530 
 6147 302.750 354.410 428.390 691.140 952.510 1192.470 
 6148 302.750 354.410 428.380 691.120 952.460 1192.410 
 6149 302.750 354.400 428.370 691.110 952.410 1192.340 
 6150 302.750 354.400 428.370 691.090 952.360 1192.280 
 6151 302.750 354.400 428.360 691.070 952.310 1192.220 
 6152 302.740 354.390 428.350 691.050 952.260 1192.160 
 6153 302.740 354.390 428.350 691.040 952.210 1192.100 
 6154 302.740 354.390 428.340 691.020 952.170 1192.030 
 6155 302.740 354.390 428.330 691.000 952.120 1191.970 
 6156 302.740 354.380 428.330 690.980 952.070 1191.910 
 6157 302.730 354.380 428.320 690.970 952.020 1191.850 
 6158 302.730 354.380 428.310 690.950 951.970 1191.790 
 6159 302.730 354.380 428.310 690.930 951.920 1191.720 
 6160 302.730 354.370 428.300 690.910 951.870 1191.660 
 6161 302.730 354.370 428.290 690.900 951.820 1191.600 
 6162 302.730 354.370 428.290 690.880 951.770 1191.540 
 6163 302.720 354.360 428.280 690.860 951.720 1191.480 
 6164 302.720 354.360 428.270 690.840 951.670 1191.420 
 6165 302.720 354.360 428.270 690.830 951.630 1191.350 
 6166 302.720 354.360 428.260 690.810 951.580 1191.290 
 6167 302.720 354.350 428.250 690.790 951.530 1191.230 
 6168 302.710 354.350 428.250 690.770 951.480 1191.170 
 6169 302.710 354.350 428.240 690.760 951.430 1191.110 
 6170 302.710 354.340 428.230 690.740 951.380 1191.050 
 6171 302.710 354.340 428.230 690.720 951.330 1190.980 
 6172 302.710 354.340 428.220 690.700 951.280 1190.920 
 6173 302.700 354.340 428.210 690.690 951.240 1190.860 
 6174 302.700 354.330 428.210 690.670 951.190 1190.800 
 6175 302.700 354.330 428.200 690.650 951.140 1190.740 
 6176 302.700 354.330 428.190 690.640 951.090 1190.680 
 6177 302.700 354.330 428.190 690.620 951.040 1190.620 
 6178 302.690 354.320 428.180 690.600 950.990 1190.560 
 6179 302.690 354.320 428.180 690.580 950.940 1190.490 
 6180 302.690 354.320 428.170 690.570 950.900 1190.430 
 6181 302.690 354.310 428.160 690.550 950.850 1190.370 
 6182 302.690 354.310 428.160 690.530 950.800 1190.310 
 6183 302.680 354.310 428.150 690.520 950.750 1190.250 
 6184 302.680 354.310 428.140 690.500 950.700 1190.190 
 6185 302.680 354.300 428.140 690.480 950.650 1190.130 
 6186 302.680 354.300 428.130 690.470 950.610 1190.070 
 6187 302.680 354.300 428.120 690.450 950.560 1190.010 
 6188 302.680 354.300 428.120 690.430 950.510 1189.940 
 6189 302.670 354.290 428.110 690.410 950.460 1189.880 
 6190 302.670 354.290 428.100 690.400 950.410 1189.820 
 6191 302.670 354.290 428.100 690.380 950.370 1189.760 
 6192 302.670 354.280 428.090 690.360 950.320 1189.700 
 6193 302.670 354.280 428.080 690.350 950.270 1189.640 
 6194 302.660 354.280 428.080 690.330 950.220 1189.580 
 6195 302.660 354.280 428.070 690.310 950.170 1189.520 
 6196 302.660 354.270 428.070 690.300 950.130 1189.460 
 6197 302.660 354.270 428.060 690.280 950.080 1189.400 
 6198 302.660 354.270 428.050 690.260 950.030 1189.340 
 6199 302.650 354.270 428.050 690.240 949.980 1189.280 
 6200 302.650 354.260 428.040 690.230 949.930 1189.220 
 6201 302.650 354.260 428.030 690.210 949.890 1189.160 
 6202 302.650 354.260 428.030 690.190 949.840 1189.100 
 6203 302.650 354.250 428.020 690.180 949.790 1189.030 
 6204 302.650 354.250 428.010 690.160 949.740 1188.970 
 6205 302.640 354.250 428.010 690.140 949.700 1188.910 
 6206 302.640 354.250 428.000 690.130 949.650 1188.850 
 6207 302.640 354.240 428.000 690.110 949.600 1188.790 
 6208 302.640 354.240 427.990 690.090 949.550 1188.730 
 6209 302.640 354.240 427.980 690.080 949.510 1188.670 
 6210 302.630 354.240 427.980 690.060 949.460 1188.610 
 6211 302.630 354.230 427.970 690.040 949.410 1188.550 
 6212 302.630 354.230 427.960 690.030 949.360 1188.490 
 6213 302.630 354.230 427.960 690.010 949.320 1188.430 
 6214 302.630 354.230 427.950 689.990 949.270 1188.370 
 6215 302.620 354.220 427.950 689.980 949.220 1188.310 
 6216 302.620 354.220 427.940 689.960 949.180 1188.250 
 6217 302.620 354.220 427.930 689.940 949.130 1188.190 
 6218 302.620 354.220 427.930 689.930 949.080 1188.130 
 6219 302.620 354.210 427.920 689.910 949.030 1188.070 
 6220 302.620 354.210 427.910 689.890 948.990 1188.010 
 6221 302.610 354.210 427.910 689.880 948.940 1187.950 
 6222 302.610 354.200 427.900 689.860 948.890 1187.890 
 6223 302.610 354.200 427.890 689.840 948.850 1187.830 
 6224 302.610 354.200 427.890 689.830 948.800 1187.770 
 6225 302.610 354.200 427.880 689.810 948.750 1187.710 
 6226 302.600 354.190 427.880 689.790 948.710 1187.650 
 6227 302.600 354.190 427.870 689.780 948.660 1187.590 
 6228 302.600 354.190 427.860 689.760 948.610 1187.530 
 6229 302.600 354.190 427.860 689.750 948.560 1187.470 
 6230 302.600 354.180 427.850 689.730 948.520 1187.410 
 6231 302.600 354.180 427.850 689.710 948.470 1187.350 
 6232 302.590 354.180 427.840 689.700 948.420 1187.300 
 6233 302.590 354.180 427.830 689.680 948.380 1187.240 
 6234 302.590 354.170 427.830 689.660 948.330 1187.180 
 6235 302.590 354.170 427.820 689.650 948.280 1187.120 
 6236 302.590 354.170 427.810 689.630 948.240 1187.060 
 6237 302.580 354.170 427.810 689.610 948.190 1187.000 
 6238 302.580 354.160 427.800 689.600 948.150 1186.940 
 6239 302.580 354.160 427.800 689.580 948.100 1186.880 
 6240 302.580 354.160 427.790 689.570 948.050 1186.820 
 6241 302.580 354.160 427.780 689.550 948.010 1186.760 
 6242 302.580 354.150 427.780 689.530 947.960 1186.700 
 6243 302.570 354.150 427.770 689.520 947.910 1186.640 
 6244 302.570 354.150 427.770 689.500 947.870 1186.580 
 6245 302.570 354.150 427.760 689.480 947.820 1186.520 
 6246 302.570 354.140 427.750 689.470 947.770 1186.460 
 6247 302.570 354.140 427.750 689.450 947.730 1186.410 
 6248 302.560 354.140 427.740 689.440 947.680 1186.350 
 6249 302.560 354.140 427.740 689.420 947.640 1186.290 
 6250 302.560 354.130 427.730 689.400 947.590 1186.230 
 6251 302.560 354.130 427.720 689.390 947.540 1186.170 
 6252 302.560 354.130 427.720 689.370 947.500 1186.110 
 6253 302.560 354.120 427.710 689.350 947.450 1186.050 
 6254 302.550 354.120 427.700 689.340 947.410 1185.990 
 6255 302.550 354.120 427.700 689.320 947.360 1185.930 
 6256 302.550 354.120 427.690 689.310 947.310 1185.880 
 6257 302.550 354.110 427.690 689.290 947.270 1185.820 
 6258 302.550 354.110 427.680 689.270 947.220 1185.760 
 6259 302.540 354.110 427.670 689.260 947.180 1185.700 
 6260 302.540 354.110 427.670 689.240 947.130 1185.640 
 6261 302.540 354.100 427.660 689.230 947.090 1185.580 
 6262 302.540 354.100 427.660 689.210 947.040 1185.520 
 6263 302.540 354.100 427.650 689.190 946.990 1185.460 
 6264 302.540 354.100 427.640 689.180 946.950 1185.410 
 6265 302.530 354.090 427.640 689.160 946.900 1185.350 
 6266 302.530 354.090 427.630 689.150 946.860 1185.290 
 6267 302.530 354.090 427.630 689.130 946.810 1185.230 
 6268 302.530 354.090 427.620 689.110 946.770 1185.170 
 6269 302.530 354.080 427.610 689.100 946.720 1185.110 
 6270 302.520 354.080 427.610 689.080 946.670 1185.060 
 6271 302.520 354.080 427.600 689.070 946.630 1185.000 
 6272 302.520 354.080 427.600 689.050 946.580 1184.940 
 6273 302.520 354.070 427.590 689.040 946.540 1184.880 
 6274 302.520 354.070 427.590 689.020 946.490 1184.820 
 6275 302.520 354.070 427.580 689.000 946.450 1184.760 
 6276 302.510 354.070 427.570 688.990 946.400 1184.710 
 6277 302.510 354.070 427.570 688.970 946.360 1184.650 
 6278 302.510 354.060 427.560 688.960 946.310 1184.590 
 6279 302.510 354.060 427.560 688.940 946.270 1184.530 
 6280 302.510 354.060 427.550 688.920 946.220 1184.470 
 6281 302.500 354.060 427.540 688.910 946.180 1184.420 
 6282 302.500 354.050 427.540 688.890 946.130 1184.360 
 6283 302.500 354.050 427.530 688.880 946.090 1184.300 
 6284 302.500 354.050 427.530 688.860 946.040 1184.240 
 6285 302.500 354.050 427.520 688.850 946.000 1184.180 
 6286 302.500 354.040 427.510 688.830 945.950 1184.130 
 6287 302.490 354.040 427.510 688.810 945.910 1184.070 
 6288 302.490 354.040 427.500 688.800 945.860 1184.010 
 6289 302.490 354.040 427.500 688.780 945.820 1183.950 
 6290 302.490 354.030 427.490 688.770 945.770 1183.890 
 6291 302.490 354.030 427.490 688.750 945.730 1183.840 
 6292 302.490 354.030 427.480 688.740 945.680 1183.780 
 6293 302.480 354.030 427.470 688.720 945.640 1183.720 
 6294 302.480 354.020 427.470 688.710 945.590 1183.660 
 6295 302.480 354.020 427.460 688.690 945.550 1183.610 
 6296 302.480 354.020 427.460 688.670 945.500 1183.550 
 6297 302.480 354.020 427.450 688.660 945.460 1183.490 
 6298 302.470 354.010 427.440 688.640 945.410 1183.430 
 6299 302.470 354.010 427.440 688.630 945.370 1183.380 
 6300 302.470 354.010 427.430 688.610 945.330 1183.320 
 6301 302.470 354.010 427.430 688.600 945.280 1183.260 
 6302 302.470 354.000 427.420 688.580 945.240 1183.200 
 6303 302.470 354.000 427.420 688.570 945.190 1183.150 
 6304 302.460 354.000 427.410 688.550 945.150 1183.090 
 6305 302.460 354.000 427.400 688.530 945.100 1183.030 
 6306 302.460 353.990 427.400 688.520 945.060 1182.970 
 6307 302.460 353.990 427.390 688.500 945.020 1182.920 
 6308 302.460 353.990 427.390 688.490 944.970 1182.860 
 6309 302.460 353.990 427.380 688.470 944.930 1182.800 
 6310 302.450 353.990 427.380 688.460 944.880 1182.750 
 6311 302.450 353.980 427.370 688.440 944.840 1182.690 
 6312 302.450 353.980 427.360 688.430 944.790 1182.630 
 6313 302.450 353.980 427.360 688.410 944.750 1182.570 
 6314 302.450 353.980 427.350 688.400 944.710 1182.520 
 6315 302.440 353.970 427.350 688.380 944.660 1182.460 
 6316 302.440 353.970 427.340 688.370 944.620 1182.400 
 6317 302.440 353.970 427.340 688.350 944.570 1182.350 
 6318 302.440 353.970 427.330 688.340 944.530 1182.290 
 6319 302.440 353.960 427.320 688.320 944.490 1182.230 
 6320 302.440 353.960 427.320 688.300 944.440 1182.180 
 6321 302.430 353.960 427.310 688.290 944.400 1182.120 
 6322 302.430 353.960 427.310 688.270 944.350 1182.060 
 6323 302.430 353.950 427.300 688.260 944.310 1182.000 
 6324 302.430 353.950 427.300 688.240 944.270 1181.950 
 6325 302.430 353.950 427.290 688.230 944.220 1181.890 
 6326 302.430 353.950 427.290 688.210 944.180 1181.830 
 6327 302.420 353.950 427.280 688.200 944.140 1181.780 
 6328 302.420 353.940 427.270 688.180 944.090 1181.720 
 6329 302.420 353.940 427.270 688.170 944.050 1181.660 
 6330 302.420 353.940 427.260 688.150 944.000 1181.610 
 6331 302.420 353.940 427.260 688.140 943.960 1181.550 
 6332 302.420 353.930 427.250 688.120 943.920 1181.490 
 6333 302.410 353.930 427.250 688.110 943.870 1181.440 
 6334 302.410 353.930 427.240 688.090 943.830 1181.380 
 6335 302.410 353.930 427.230 688.080 943.790 1181.330 
 6336 302.410 353.920 427.230 688.060 943.740 1181.270 
 6337 302.410 353.920 427.220 688.050 943.700 1181.210 
 6338 302.410 353.920 427.220 688.030 943.660 1181.160 
 6339 302.400 353.920 427.210 688.020 943.610 1181.100 
 6340 302.400 353.920 427.210 688.000 943.570 1181.040 
 6341 302.400 353.910 427.200 687.990 943.530 1180.990 
 6342 302.400 353.910 427.200 687.970 943.480 1180.930 
 6343 302.400 353.910 427.190 687.960 943.440 1180.880 
 6344 302.390 353.910 427.180 687.940 943.400 1180.820 
 6345 302.390 353.900 427.180 687.930 943.350 1180.760 
 6346 302.390 353.900 427.170 687.910 943.310 1180.710 
 6347 302.390 353.900 427.170 687.900 943.270 1180.650 
 6348 302.390 353.900 427.160 687.880 943.230 1180.590 
 6349 302.390 353.890 427.160 687.870 943.180 1180.540 
 6350 302.380 353.890 427.150 687.850 943.140 1180.480 
 6351 302.380 353.890 427.150 687.840 943.100 1180.430 
 6352 302.380 353.890 427.140 687.820 943.050 1180.370 
 6353 302.380 353.890 427.140 687.810 943.010 1180.310 
 6354 302.380 353.880 427.130 687.790 942.970 1180.260 
 6355 302.380 353.880 427.120 687.780 942.930 1180.200 
 6356 302.370 353.880 427.120 687.760 942.880 1180.150 
 6357 302.370 353.880 427.110 687.750 942.840 1180.090 
 6358 302.370 353.870 427.110 687.730 942.800 1180.040 
 6359 302.370 353.870 427.100 687.720 942.750 1179.980 
 6360 302.370 353.870 427.100 687.710 942.710 1179.920 
 6361 302.370 353.870 427.090 687.690 942.670 1179.870 
 6362 302.360 353.870 427.090 687.680 942.630 1179.810 
 6363 302.360 353.860 427.080 687.660 942.580 1179.760 
 6364 302.360 353.860 427.080 687.650 942.540 1179.700 
 6365 302.360 353.860 427.070 687.630 942.500 1179.650 
 6366 302.360 353.860 427.060 687.620 942.460 1179.590 
 6367 302.360 353.850 427.060 687.600 942.410 1179.540 
 6368 302.350 353.850 427.050 687.590 942.370 1179.480 
 6369 302.350 353.850 427.050 687.570 942.330 1179.420 
 6370 302.350 353.850 427.040 687.560 942.290 1179.370 
 6371 302.350 353.850 427.040 687.540 942.240 1179.310 
 6372 302.350 353.840 427.030 687.530 942.200 1179.260 
 6373 302.350 353.840 427.030 687.510 942.160 1179.200 
 6374 302.340 353.840 427.020 687.500 942.120 1179.150 
 6375 302.340 353.840 427.020 687.490 942.070 1179.090 
 6376 302.340 353.830 427.010 687.470 942.030 1179.040 
 6377 302.340 353.830 427.010 687.460 941.990 1178.980 
 6378 302.340 353.830 427.000 687.440 941.950 1178.930 
 6379 302.340 353.830 426.990 687.430 941.910 1178.870 
 6380 302.330 353.830 426.990 687.410 941.860 1178.820 
 6381 302.330 353.820 426.980 687.400 941.820 1178.760 
 6382 302.330 353.820 426.980 687.380 941.780 1178.710 
 6383 302.330 353.820 426.970 687.370 941.740 1178.650 
 6384 302.330 353.820 426.970 687.350 941.700 1178.600 
 6385 302.330 353.810 426.960 687.340 941.650 1178.540 
 6386 302.320 353.810 426.960 687.330 941.610 1178.490 
 6387 302.320 353.810 426.950 687.310 941.570 1178.430 
 6388 302.320 353.810 426.950 687.300 941.530 1178.380 
 6389 302.320 353.810 426.940 687.280 941.490 1178.320 
 6390 302.320 353.800 426.940 687.270 941.440 1178.270 
 6391 302.320 353.800 426.930 687.250 941.400 1178.210 
 6392 302.310 353.800 426.930 687.240 941.360 1178.160 
 6393 302.310 353.800 426.920 687.230 941.320 1178.100 
 6394 302.310 353.800 426.920 687.210 941.280 1178.050 
 6395 302.310 353.790 426.910 687.200 941.240 1177.990 
 6396 302.310 353.790 426.910 687.180 941.190 1177.940 
 6397 302.310 353.790 426.900 687.170 941.150 1177.880 
 6398 302.300 353.790 426.890 687.150 941.110 1177.830 
 6399 302.300 353.780 426.890 687.140 941.070 1177.770 
 6400 302.300 353.780 426.880 687.130 941.030 1177.720 
 6401 302.300 353.780 426.880 687.110 940.990 1177.670 
 6402 302.300 353.780 426.870 687.100 940.950 1177.610 
 6403 302.300 353.780 426.870 687.080 940.900 1177.560 
 6404 302.290 353.770 426.860 687.070 940.860 1177.500 
 6405 302.290 353.770 426.860 687.050 940.820 1177.450 
 6406 302.290 353.770 426.850 687.040 940.780 1177.390 
 6407 302.290 353.770 426.850 687.030 940.740 1177.340 
 6408 302.290 353.770 426.840 687.010 940.700 1177.280 
 6409 302.290 353.760 426.840 687.000 940.660 1177.230 
 6410 302.280 353.760 426.830 686.980 940.610 1177.180 
 6411 302.280 353.760 426.830 686.970 940.570 1177.120 
 6412 302.280 353.760 426.820 686.950 940.530 1177.070 
 6413 302.280 353.750 426.820 686.940 940.490 1177.010 
 6414 302.280 353.750 426.810 686.930 940.450 1176.960 
 6415 302.280 353.750 426.810 686.910 940.410 1176.900 
 6416 302.270 353.750 426.800 686.900 940.370 1176.850 
 6417 302.270 353.750 426.800 686.880 940.330 1176.800 
 6418 302.270 353.740 426.790 686.870 940.290 1176.740 
 6419 302.270 353.740 426.790 686.860 940.240 1176.690 
 6420 302.270 353.740 426.780 686.840 940.200 1176.630 
 6421 302.270 353.740 426.780 686.830 940.160 1176.580 
 6422 302.260 353.740 426.770 686.810 940.120 1176.530 
 6423 302.260 353.730 426.770 686.800 940.080 1176.470 
 6424 302.260 353.730 426.760 686.790 940.040 1176.420 
 6425 302.260 353.730 426.760 686.770 940.000 1176.370 
 6426 302.260 353.730 426.750 686.760 939.960 1176.310 
 6427 302.260 353.730 426.750 686.740 939.920 1176.260 
 6428 302.250 353.720 426.740 686.730 939.880 1176.200 
 6429 302.250 353.720 426.730 686.720 939.840 1176.150 
 6430 302.250 353.720 426.730 686.700 939.800 1176.100 
 6431 302.250 353.720 426.720 686.690 939.760 1176.040 
 6432 302.250 353.710 426.720 686.670 939.710 1175.990 
 6433 302.250 353.710 426.710 686.660 939.670 1175.940 
 6434 302.250 353.710 426.710 686.650 939.630 1175.880 
 6435 302.240 353.710 426.700 686.630 939.590 1175.830 
 6436 302.240 353.710 426.700 686.620 939.550 1175.770 
 6437 302.240 353.700 426.690 686.610 939.510 1175.720 
 6438 302.240 353.700 426.690 686.590 939.470 1175.670 
 6439 302.240 353.700 426.680 686.580 939.430 1175.610 
 6440 302.240 353.700 426.680 686.560 939.390 1175.560 
 6441 302.230 353.700 426.670 686.550 939.350 1175.510 
 6442 302.230 353.690 426.670 686.540 939.310 1175.450 
 6443 302.230 353.690 426.660 686.520 939.270 1175.400 
 6444 302.230 353.690 426.660 686.510 939.230 1175.350 
 6445 302.230 353.690 426.650 686.500 939.190 1175.290 
 6446 302.230 353.690 426.650 686.480 939.150 1175.240 
 6447 302.220 353.680 426.640 686.470 939.110 1175.190 
 6448 302.220 353.680 426.640 686.450 939.070 1175.130 
 6449 302.220 353.680 426.630 686.440 939.030 1175.080 
 6450 302.220 353.680 426.630 686.430 938.990 1175.030 
 6451 302.220 353.680 426.620 686.410 938.950 1174.970 
 6452 302.220 353.670 426.620 686.400 938.910 1174.920 
 6453 302.210 353.670 426.610 686.390 938.870 1174.870 
 6454 302.210 353.670 426.610 686.370 938.830 1174.820 
 6455 302.210 353.670 426.600 686.360 938.790 1174.760 
 6456 302.210 353.670 426.600 686.340 938.750 1174.710 
 6457 302.210 353.660 426.590 686.330 938.710 1174.660 
 6458 302.210 353.660 426.590 686.320 938.670 1174.600 
 6459 302.210 353.660 426.580 686.300 938.630 1174.550 
 6460 302.200 353.660 426.580 686.290 938.590 1174.500 
 6461 302.200 353.660 426.580 686.280 938.550 1174.450 
 6462 302.200 353.650 426.570 686.260 938.510 1174.390 
 6463 302.200 353.650 426.570 686.250 938.470 1174.340 
 6464 302.200 353.650 426.560 686.240 938.430 1174.290 
 6465 302.200 353.650 426.560 686.220 938.390 1174.230 
 6466 302.190 353.650 426.550 686.210 938.350 1174.180 
 6467 302.190 353.640 426.550 686.200 938.310 1174.130 
 6468 302.190 353.640 426.540 686.180 938.270 1174.080 
 6469 302.190 353.640 426.540 686.170 938.230 1174.020 
 6470 302.190 353.640 426.530 686.160 938.190 1173.970 
 6471 302.190 353.640 426.530 686.140 938.150 1173.920 
 6472 302.180 353.630 426.520 686.130 938.110 1173.870 
 6473 302.180 353.630 426.520 686.110 938.070 1173.810 
 6474 302.180 353.630 426.510 686.100 938.040 1173.760 
 6475 302.180 353.630 426.510 686.090 938.000 1173.710 
 6476 302.180 353.630 426.500 686.070 937.960 1173.660 
 6477 302.180 353.620 426.500 686.060 937.920 1173.600 
 6478 302.180 353.620 426.490 686.050 937.880 1173.550 
 6479 302.170 353.620 426.490 686.030 937.840 1173.500 
 6480 302.170 353.620 426.480 686.020 937.800 1173.450 
 6481 302.170 353.620 426.480 686.010 937.760 1173.390 
 6482 302.170 353.610 426.470 685.990 937.720 1173.340 
 6483 302.170 353.610 426.470 685.980 937.680 1173.290 
 6484 302.170 353.610 426.460 685.970 937.640 1173.240 
 6485 302.160 353.610 426.460 685.950 937.600 1173.190 
 6486 302.160 353.610 426.450 685.940 937.560 1173.130 
 6487 302.160 353.600 426.450 685.930 937.530 1173.080 
 6488 302.160 353.600 426.440 685.910 937.490 1173.030 
 6489 302.160 353.600 426.440 685.900 937.450 1172.980 
 6490 302.160 353.600 426.430 685.890 937.410 1172.920 
 6491 302.150 353.600 426.430 685.870 937.370 1172.870 
 6492 302.150 353.590 426.430 685.860 937.330 1172.820 
 6493 302.150 353.590 426.420 685.850 937.290 1172.770 
 6494 302.150 353.590 426.420 685.840 937.250 1172.720 
 6495 302.150 353.590 426.410 685.820 937.210 1172.660 
 6496 302.150 353.590 426.410 685.810 937.170 1172.610 
 6497 302.150 353.580 426.400 685.800 937.140 1172.560 
 6498 302.140 353.580 426.400 685.780 937.100 1172.510 
 6499 302.140 353.580 426.390 685.770 937.060 1172.460 
 6500 302.140 353.580 426.390 685.760 937.020 1172.410 
 6501 302.140 353.580 426.380 685.740 936.980 1172.350 
 6502 302.140 353.580 426.380 685.730 936.940 1172.300 
 6503 302.140 353.570 426.370 685.720 936.900 1172.250 
 6504 302.130 353.570 426.370 685.700 936.870 1172.200 
 6505 302.130 353.570 426.360 685.690 936.830 1172.150 
 6506 302.130 353.570 426.360 685.680 936.790 1172.100 
 6507 302.130 353.570 426.350 685.660 936.750 1172.040 
 6508 302.130 353.560 426.350 685.650 936.710 1171.990 
 6509 302.130 353.560 426.340 685.640 936.670 1171.940 
 6510 302.130 353.560 426.340 685.630 936.630 1171.890 
 6511 302.120 353.560 426.340 685.610 936.600 1171.840 
 6512 302.120 353.560 426.330 685.600 936.560 1171.790 
 6513 302.120 353.550 426.330 685.590 936.520 1171.730 
 6514 302.120 353.550 426.320 685.570 936.480 1171.680 
 6515 302.120 353.550 426.320 685.560 936.440 1171.630 
 6516 302.120 353.550 426.310 685.550 936.400 1171.580 
 6517 302.110 353.550 426.310 685.530 936.370 1171.530 
 6518 302.110 353.540 426.300 685.520 936.330 1171.480 
 6519 302.110 353.540 426.300 685.510 936.290 1171.430 
 6520 302.110 353.540 426.290 685.500 936.250 1171.380 
 6521 302.110 353.540 426.290 685.480 936.210 1171.320 
 6522 302.110 353.540 426.280 685.470 936.180 1171.270 
 6523 302.110 353.540 426.280 685.460 936.140 1171.220 
 6524 302.100 353.530 426.280 685.440 936.100 1171.170 
 6525 302.100 353.530 426.270 685.430 936.060 1171.120 
 6526 302.100 353.530 426.270 685.420 936.020 1171.070 
 6527 302.100 353.530 426.260 685.410 935.980 1171.020 
 6528 302.100 353.530 426.260 685.390 935.950 1170.970 
 6529 302.100 353.520 426.250 685.380 935.910 1170.920 
 6530 302.090 353.520 426.250 685.370 935.870 1170.860 
 6531 302.090 353.520 426.240 685.350 935.830 1170.810 
 6532 302.090 353.520 426.240 685.340 935.800 1170.760 
 6533 302.090 353.520 426.230 685.330 935.760 1170.710 
 6534 302.090 353.510 426.230 685.320 935.720 1170.660 
 6535 302.090 353.510 426.220 685.300 935.680 1170.610 
 6536 302.090 353.510 426.220 685.290 935.640 1170.560 
 6537 302.080 353.510 426.220 685.280 935.610 1170.510 
 6538 302.080 353.510 426.210 685.260 935.570 1170.460 
 6539 302.080 353.510 426.210 685.250 935.530 1170.410 
 6540 302.080 353.500 426.200 685.240 935.490 1170.360 
 6541 302.080 353.500 426.200 685.230 935.460 1170.310 
 6542 302.080 353.500 426.190 685.210 935.420 1170.250 
 6543 302.080 353.500 426.190 685.200 935.380 1170.200 
 6544 302.070 353.500 426.180 685.190 935.340 1170.150 
 6545 302.070 353.490 426.180 685.180 935.310 1170.100 
 6546 302.070 353.490 426.170 685.160 935.270 1170.050 
 6547 302.070 353.490 426.170 685.150 935.230 1170.000 
 6548 302.070 353.490 426.170 685.140 935.190 1169.950 
 6549 302.070 353.490 426.160 685.130 935.160 1169.900 
 6550 302.060 353.490 426.160 685.110 935.120 1169.850 
 6551 302.060 353.480 426.150 685.100 935.080 1169.800 
 6552 302.060 353.480 426.150 685.090 935.040 1169.750 
 6553 302.060 353.480 426.140 685.070 935.010 1169.700 
 6554 302.060 353.480 426.140 685.060 934.970 1169.650 
 6555 302.060 353.480 426.130 685.050 934.930 1169.600 
 6556 302.060 353.470 426.130 685.040 934.890 1169.550 
 6557 302.050 353.470 426.130 685.020 934.860 1169.500 
 6558 302.050 353.470 426.120 685.010 934.820 1169.450 
 6559 302.050 353.470 426.120 685.000 934.780 1169.400 
 6560 302.050 353.470 426.110 684.990 934.750 1169.350 
 6561 302.050 353.470 426.110 684.970 934.710 1169.300 
 6562 302.050 353.460 426.100 684.960 934.670 1169.250 
 6563 302.050 353.460 426.100 684.950 934.630 1169.200 
 6564 302.040 353.460 426.090 684.940 934.600 1169.150 
 6565 302.040 353.460 426.090 684.920 934.560 1169.100 
 6566 302.040 353.460 426.090 684.910 934.520 1169.050 
 6567 302.040 353.460 426.080 684.900 934.490 1169.000 
 6568 302.040 353.450 426.080 684.890 934.450 1168.950 
 6569 302.040 353.450 426.070 684.880 934.410 1168.900 
 6570 302.030 353.450 426.070 684.860 934.380 1168.850 
 6571 302.030 353.450 426.060 684.850 934.340 1168.800 
 6572 302.030 353.450 426.060 684.840 934.300 1168.750 
 6573 302.030 353.440 426.050 684.830 934.270 1168.700 
 6574 302.030 353.440 426.050 684.810 934.230 1168.650 
 6575 302.030 353.440 426.050 684.800 934.190 1168.600 
 6576 302.030 353.440 426.040 684.790 934.160 1168.550 
 6577 302.020 353.440 426.040 684.780 934.120 1168.500 
 6578 302.020 353.440 426.030 684.760 934.080 1168.450 
 6579 302.020 353.430 426.030 684.750 934.050 1168.400 
 6580 302.020 353.430 426.020 684.740 934.010 1168.350 
 6581 302.020 353.430 426.020 684.730 933.970 1168.300 
 6582 302.020 353.430 426.020 684.710 933.940 1168.250 
 6583 302.020 353.430 426.010 684.700 933.900 1168.200 
 6584 302.010 353.420 426.010 684.690 933.860 1168.150 
 6585 302.010 353.420 426.000 684.680 933.830 1168.100 
 6586 302.010 353.420 426.000 684.670 933.790 1168.050 
 6587 302.010 353.420 425.990 684.650 933.750 1168.000 
 6588 302.010 353.420 425.990 684.640 933.720 1167.950 
 6589 302.010 353.420 425.980 684.630 933.680 1167.900 
 6590 302.010 353.410 425.980 684.620 933.640 1167.850 
 6591 302.000 353.410 425.980 684.600 933.610 1167.800 
 6592 302.000 353.410 425.970 684.590 933.570 1167.750 
 6593 302.000 353.410 425.970 684.580 933.530 1167.710 
 6594 302.000 353.410 425.960 684.570 933.500 1167.660 
 6595 302.000 353.410 425.960 684.560 933.460 1167.610 
 6596 302.000 353.400 425.950 684.540 933.430 1167.560 
 6597 302.000 353.400 425.950 684.530 933.390 1167.510 
 6598 301.990 353.400 425.950 684.520 933.350 1167.460 
 6599 301.990 353.400 425.940 684.510 933.320 1167.410 
 6600 301.990 353.400 425.940 684.500 933.280 1167.360 
