station name                       	Lon [deg]	Lat [deg]	slc (50%) [m]	alwnce (5%) [m] 	alwnce (17%) [m]	alwnce (50%) [m]	alwnce (83%) [m]	alwnce (95%) [m]	AF (5%) [m]     	AF (17%) [m]    	AF (50%) [m]    	AF (83%) [m]    	AF (95%) [m]    
las_palmas                         	-15.412000	28.141000	0.861102	        0.845504	        1.336024	        1.348523	        1.361672	        1.371032	      562.341325	      562.341325	      562.341325	      562.341325	      562.341325
Lautoka                            	177.433300	-17.600000	0.866633	        0.573576	        0.670021	        0.852452	        1.085223	        1.255084	      562.341325	      562.341325	      562.341325	      562.341325	      562.341325
LE_CONQUET                         	-4.780700	48.359100	0.604867	        0.282051	        0.466256	        0.738059	        0.998836	        1.073861	       50.118723	      100.000000	      281.838293	      501.187234	      630.957344
LE_HAVRE                           	0.106000	49.481900	0.558594	        0.342333	        0.427534	        0.582915	        0.795870	        0.894770	       56.234133	       89.125094	      177.827941	      354.813389	      446.683592
LE_PELLERIN                        	-1.765100	47.205400	0.560828	        0.124077	        0.290221	        0.556440	        0.858961	        1.110287	        1.778279	        3.548134	        7.943282	       17.782794	       31.622777
Legaspi                            	123.750000	13.150000	0.899820	        0.543275	        0.637532	        0.936132	        1.326763	        1.381824	      630.957344	      630.957344	      630.957344	      630.957344	      630.957344
Leith                              	-3.181690	55.989830	0.409055	        0.186778	        0.289765	        0.457659	        0.691894	        0.782821	       22.387211	       50.118723	      141.253754	      354.813389	      630.957344
Lerwick                            	-1.140310	60.154030	0.518703	        0.105513	        0.287824	        0.570669	        0.910302	        1.028565	        5.623413	       22.387211	      158.489319	      398.107171	      501.187234
LES_SABLES_D_OLONNE                	-1.793500	46.497400	0.550359	        0.292725	        0.397728	        0.563722	        0.775412	        0.909425	       22.387211	       44.668359	      112.201845	      281.838293	      446.683592
Lewes,DE                           	-75.120000	38.781700	0.888164	        0.492804	        0.643155	        0.891011	        1.172970	        1.397592	       17.782794	       31.622777	       79.432823	      223.872114	      446.683592
LEWES (BREAKWATER HARBOR)          	-75.120000	38.781700	0.888164	        0.515036	        0.660851	        0.892307	        1.161312	        1.364829	       22.387211	       44.668359	      112.201845	      316.227766	      630.957344
Lianyungang                        	119.416700	34.750000	0.725430	        0.353531	        0.501133	        0.743279	        1.014120	        1.189850	       22.387211	       50.118723	      158.489319	      398.107171	      562.341325
Limetree Bay                       	-64.753300	17.696700	0.777531	        0.244882	        0.436556	        0.755589	        1.095237	        1.384257	        7.943282	       12.589254	       31.622777	      158.489319	      316.227766
livorno                            	10.298900	43.546400	0.594445	        0.214031	        0.346148	        0.646855	        0.926460	        1.007140	      281.838293	      281.838293	      316.227766	      354.813389	      354.813389
Llandudno                          	-3.825220	53.331670	0.505297	        0.279429	        0.388506	        0.583764	        0.815050	        0.908542	       39.810717	       70.794578	      158.489319	      354.813389	      562.341325
Lobos de Afuera                    	-80.716700	-6.933300	0.704883	        0.332910	        0.482588	        0.715549	        0.955333	        1.127477	      141.253754	      158.489319	      199.526231	      446.683592	      562.341325
Lord Howe-B                        	159.066700	-31.516700	0.846719	        0.497629	        0.659584	        0.911150	        1.214218	        1.352863	      562.341325	      562.341325	      562.341325	      562.341325	      562.341325
Lord Howe Island                   	159.066667	-31.516667	0.846719	        0.503822	        0.658741	        0.912804	        1.281030	        1.350086	      562.341325	      562.341325	      562.341325	      562.341325	      562.341325
Los Angeles,CA                     	-118.271700	33.720000	0.567211	        0.288739	        0.676225	        0.986015	        0.995159	        1.001888	      562.341325	      562.341325	      630.957344	      630.957344	      630.957344
LOS ANGELES                        	-118.272000	33.720000	0.567211	        0.283526	        0.475312	        0.984603	        0.996527	        1.005242	      562.341325	      562.341325	      562.341325	      630.957344	      630.957344
Lower Escuminac,NB                 	-64.883300	47.083300	0.701883	        0.414437	        0.527130	        0.714242	        0.948144	        1.109946	       44.668359	       79.432823	      177.827941	      354.813389	      501.187234
Lowestoft                          	1.750830	52.473000	0.689250	        0.126251	        0.344919	        0.684071	        1.060546	        1.341499	        1.778279	        3.981072	       10.000000	       28.183829	       70.794578
Luderitz                           	15.150000	-26.650000	0.800344	        0.962649	        1.171617	        1.178282	        1.185865	        1.192529	      501.187234	      501.187234	      501.187234	      501.187234	      562.341325
Lumut                              	100.613300	4.240000	0.653437	        0.287022	        0.623994	        1.056903	        1.097898	        1.122670	      316.227766	      354.813389	      354.813389	      562.341325	      562.341325
Lusi-A                             	121.616700	32.133300	0.959422	        0.395082	        0.605701	        0.946795	        1.361367	        1.727602	       11.220185	       19.952623	       39.810717	       89.125094	      177.827941
Maaloey                            	5.113300	61.933900	0.459547	        0.158539	        0.284627	        0.475017	        0.713805	        0.848962	        7.943282	       25.118864	      112.201845	      281.838293	      446.683592
Mackay                             	149.233333	-21.116667	0.776359	        0.522344	        0.642116	        0.851299	        1.187443	        1.236163	      223.872114	      281.838293	      446.683592	      630.957344	      707.945784
Magueyes Island,PR                 	-67.046700	17.971700	0.772086	        0.379818	        0.484612	        0.739022	        0.994871	        1.178615	      316.227766	      316.227766	      316.227766	      354.813389	      398.107171
Maisaka                            	137.616700	34.683300	0.423523	       -0.342089	       -0.097808	        0.345006	        0.967010	        1.605530	        0.251189	        0.707946	        1.995262	        4.466836	        7.079458
MAISAKA                            	137.616700	34.683300	0.423523	       -0.766503	       -0.418096	        0.252802	        1.263220	        2.334550	        0.199526	        0.501187	        1.258925	        2.511886	        3.548134
MAIZURU                            	135.383300	35.466700	0.883320	        0.603059	        0.696081	        0.875842	        1.095434	        1.271707	      281.838293	      281.838293	      281.838293	      281.838293	      281.838293
Majuro, Marshall Islands           	171.373300	7.106700	0.848617	        0.510371	        0.679118	        1.328633	        1.365783	        1.388345	      562.341325	      562.341325	      562.341325	      501.187234	      562.341325
Majuro-A                           	171.373300	7.106700	0.848617	        0.510156	        0.659296	        0.976962	        1.358936	        1.390452	      562.341325	      562.341325	      562.341325	      562.341325	      562.341325
MAKURAZAKI                         	130.300000	31.266700	0.795508	        0.154197	        0.395807	        0.797555	        1.203484	        1.459498	        2.511886	        5.623413	       39.810717	      158.489319	      316.227766
malaga                             	-4.417000	36.712000	0.542695	        0.303123	        0.421022	        0.684422	        0.869325	        0.911972	      354.813389	      354.813389	      354.813389	      354.813389	      398.107171
Malakal, Rep. of Belau             	134.463300	7.330000	0.840469	        0.507457	        1.072546	        1.291092	        1.312615	        1.328563	      501.187234	      501.187234	      501.187234	      398.107171	      501.187234
Malakal-B                          	134.463300	7.330000	0.840469	        0.507726	        0.670402	        1.281434	        1.306598	        1.320532	      501.187234	      501.187234	      501.187234	      398.107171	      501.187234
Male-B,Hulule                      	73.526700	4.190000	0.796789	        0.417387	        0.458413	        0.793703	        1.187142	        1.236329	      707.945784	      707.945784	      707.945784	      707.945784	      707.945784
Malin Head                         	-7.330000	55.371700	0.451797	        0.135982	        0.272794	        0.507478	        0.787008	        0.905343	        7.943282	       31.622777	      141.253754	      398.107171	      707.945784
Manila-A                           	120.966700	14.583300	1.251547	        0.967383	        1.101754	        1.343754	        1.627236	        1.677252	      398.107171	      398.107171	      398.107171	      398.107171	      446.683592
MANTYLUOTO                         	21.463400	61.594400	-0.253992	       -0.517856	       -0.414777	       -0.242592	       -0.039280	        0.119765	        0.112202	        0.112202	        0.158489	        0.794328	        1.778279
Manzanillo-A, Mexico               	-104.330000	19.053300	0.932547	        0.663822	        0.764128	        0.974731	        1.308133	        1.378678	      398.107171	      398.107171	      446.683592	      446.683592	      446.683592
Manzanillo-A                       	-104.330000	19.053300	0.932547	        0.663423	        0.765802	        0.972960	        1.309166	        1.378180	      398.107171	      398.107171	      446.683592	      446.683592	      446.683592
Marsden Point                      	174.500000	-35.833300	0.746773	        0.454996	        0.570814	        0.747718	        0.966259	        1.140121	      199.526231	      223.872114	      316.227766	      501.187234	      562.341325
Marviken                           	16.837200	58.553600	0.117289	       -0.089109	       -0.002733	        0.157084	        0.387591	        0.454899	        0.112202	        1.000000	        8.912509	       50.118723	      112.201845
Massacre Bay,AK                    	173.200000	52.833300	0.595258	        0.510078	        1.102065	        1.118347	        1.135473	        1.146699	      199.526231	      223.872114	      251.188643	      354.813389	      398.107171
Matarani-B                         	-72.116700	-17.000000	0.603797	        0.334715	        0.463971	        0.719345	        0.972791	        1.011097	      501.187234	      562.341325	      562.341325	      562.341325	      630.957344
