"CMIP_time","CMIP","CMIP_Likely_lbound","CMIP_VeryLikely_lbound","CMIP_Likely_ubound","CMIP_VeryLikely_ubound","SSP126_time","SSP126","SSP126_Likely_lbound","SSP126_VeryLikely_lbound","SSP126_Likely_ubound","SSP126_VeryLikely_ubound","SSP245_time","SSP245","SSP245_Likely_lbound","SSP245_VeryLikely_lbound","SSP245_Likely_ubound","SSP245_VeryLikely_ubound","SSP370_time","SSP370","SSP370_Likely_lbound","SSP370_VeryLikely_lbound","SSP370_Likely_ubound","SSP370_VeryLikely_ubound","SSP585_time","SSP585","SSP585_Likely_lbound","SSP585_VeryLikely_lbound","SSP585_Likely_ubound","SSP585_VeryLikely_ubound","Zanna_time","Zanna","Zanna_Likely_lbound","Zanna_Likely_ubound","Ishii2k_time","Ishii2k","Ishii2k_Likely_lbound","Ishii2k_Likely_ubound",
1870.8333,-0.23291,-0.39508,-0.47902,-0.053624,0.040092,2035.8333,0.33041,0.2593,0.16229,0.4034,0.45039,2035.8333,0.33493,0.26149,0.22422,0.39312,0.41856,2035.8333,0.32712,0.2508,0.22453,0.39771,0.43118,2035.8333,0.35848,0.29339,0.25517,0.42282,0.45528,,,,,,,,,
1870.9167,-0.23284,-0.39474,-0.47919,-0.05384,0.040209,2035.9167,0.33155,0.26027,0.16328,0.40491,0.45217,2035.9167,0.33627,0.2627,0.22498,0.39468,0.42036,2035.9167,0.32859,0.25204,0.22598,0.39914,0.43275,2035.9167,0.36001,0.29485,0.25612,0.42479,0.45759,,,,,,,,,
1871,-0.23279,-0.3944,-0.47909,-0.054036,0.040398,2036,0.33266,0.26105,0.16425,0.40644,0.4538,2036,0.33761,0.26393,0.22576,0.39642,0.42215,2036,0.33003,0.2532,0.22741,0.40056,0.43429,2036,0.36148,0.29618,0.25714,0.42655,0.45982,,,,,,,,,
1871.0833,-0.23269,-0.39403,-0.47878,-0.054165,0.040652,2036.0833,0.33377,0.26184,0.16526,0.40796,0.45551,2036.0833,0.33899,0.2652,0.22666,0.39846,0.42391,2036.0833,0.33155,0.2544,0.22891,0.40202,0.43597,2036.0833,0.36297,0.29749,0.25825,0.42834,0.46204,,,,,,,,,
1871.1667,-0.23257,-0.3936,-0.47839,-0.054307,0.041027,2036.1667,0.33491,0.2627,0.1662,0.40955,0.45729,2036.1667,0.34034,0.26648,0.22732,0.40042,0.42573,2036.1667,0.33306,0.25562,0.23058,0.40347,0.43766,2036.1667,0.36446,0.29895,0.25938,0.43014,0.46404,,,,,,,,,
1871.25,-0.23244,-0.39313,-0.47794,-0.054371,0.041377,2036.25,0.33607,0.26364,0.1671,0.41132,0.45887,2036.25,0.34171,0.26782,0.22809,0.40237,0.42759,2036.25,0.33459,0.25694,0.23233,0.4049,0.43932,2036.25,0.36593,0.30035,0.26052,0.43202,0.46608,,,,,,,,,
1871.3333,-0.23232,-0.3927,-0.47738,-0.054461,0.041538,2036.3333,0.33721,0.26455,0.16797,0.41317,0.46032,2036.3333,0.34308,0.26917,0.22883,0.40434,0.42937,2036.3333,0.33616,0.25832,0.23414,0.40621,0.44103,2036.3333,0.36741,0.30185,0.26158,0.43394,0.46812,,,,,,,,,
1871.4167,-0.23222,-0.39227,-0.4769,-0.054541,0.041569,2036.4167,0.3384,0.26553,0.16894,0.41511,0.46162,2036.4167,0.3445,0.27052,0.22965,0.40639,0.43121,2036.4167,0.33778,0.25978,0.23601,0.40754,0.44265,2036.4167,0.36888,0.30339,0.26257,0.43581,0.47022,,,,,,,,,
1871.5,-0.23211,-0.39175,-0.47644,-0.054469,0.041451,2036.5,0.33954,0.26652,0.16983,0.41701,0.46271,2036.5,0.34592,0.27186,0.23058,0.4084,0.43294,2036.5,0.33946,0.2613,0.23796,0.40893,0.44424,2036.5,0.37034,0.30492,0.26358,0.43761,0.47231,,,,,,,,,
1871.5833,-0.23197,-0.39114,-0.47587,-0.05424,0.041346,2036.5833,0.34065,0.26749,0.17074,0.41882,0.46368,2036.5833,0.3474,0.27339,0.23164,0.41033,0.4346,2036.5833,0.34116,0.26266,0.23995,0.41033,0.44602,2036.5833,0.37176,0.30631,0.26455,0.43936,0.47437,,,,,,,,,
1871.6667,-0.2318,-0.39029,-0.47526,-0.054021,0.041151,2036.6667,0.34175,0.26838,0.17162,0.42046,0.46479,2036.6667,0.34888,0.27499,0.23283,0.41199,0.43626,2036.6667,0.34284,0.26404,0.24173,0.41182,0.4479,2036.6667,0.37309,0.3077,0.26536,0.44088,0.47621,,,,,,,,,
1871.75,-0.23162,-0.38946,-0.47457,-0.053719,0.041017,2036.75,0.34285,0.26943,0.17234,0.42209,0.46587,2036.75,0.35034,0.27634,0.2342,0.41354,0.43792,2036.75,0.34452,0.26544,0.24351,0.41327,0.44978,2036.75,0.37443,0.30905,0.26601,0.44244,0.47801,,,,,,,,,
1871.8333,-0.23143,-0.3886,-0.47376,-0.053411,0.04076,2036.8333,0.34398,0.27031,0.1732,0.42374,0.46713,2036.8333,0.35177,0.27761,0.23572,0.41498,0.43961,2036.8333,0.34617,0.26672,0.24532,0.41482,0.45164,2036.8333,0.37576,0.31036,0.26671,0.44415,0.47963,,,,,,,,,
1871.9167,-0.23128,-0.38788,-0.47293,-0.053209,0.04061,2036.9167,0.34516,0.27113,0.17406,0.42542,0.4686,2036.9167,0.35318,0.27875,0.23722,0.41671,0.44128,2036.9167,0.34784,0.2681,0.24705,0.41654,0.45346,2036.9167,0.37709,0.3116,0.26736,0.44577,0.4812,,,,,,,,,
1872,-0.23112,-0.38725,-0.47228,-0.053038,0.040384,2037,0.34638,0.27209,0.17488,0.42715,0.47017,2037,0.3546,0.27987,0.23876,0.41856,0.44303,2037,0.3495,0.26958,0.24879,0.4183,0.45526,2037,0.37844,0.31292,0.26798,0.44745,0.48274,,,,,,,,,
1872.0833,-0.23103,-0.38677,-0.47177,-0.052965,0.040138,2037.0833,0.34756,0.27305,0.17573,0.42877,0.47167,2037.0833,0.35601,0.28102,0.24021,0.42035,0.44479,2037.0833,0.35114,0.27103,0.25053,0.42014,0.45704,2037.0833,0.37979,0.31418,0.26853,0.44901,0.48429,,,,,,,,,
1872.1667,-0.23094,-0.38627,-0.4712,-0.052862,0.039875,2037.1667,0.34875,0.27404,0.17664,0.43035,0.47294,2037.1667,0.35745,0.2822,0.24177,0.42225,0.44651,2037.1667,0.35278,0.27244,0.2522,0.42198,0.4587,2037.1667,0.38117,0.31526,0.26919,0.45061,0.48591,,,,,,,,,
1872.25,-0.23086,-0.38568,-0.47073,-0.052885,0.039606,2037.25,0.34992,0.27492,0.1776,0.4318,0.47439,2037.25,0.35888,0.28326,0.24319,0.42407,0.44826,2037.25,0.35443,0.2739,0.25376,0.42372,0.46035,2037.25,0.38257,0.3164,0.26992,0.4523,0.48746,,,,,,,,,
1872.3333,-0.23076,-0.38498,-0.47023,-0.053054,0.039712,2037.3333,0.35108,0.27576,0.17852,0.43322,0.47585,2037.3333,0.36029,0.28425,0.24461,0.42592,0.44997,2037.3333,0.35602,0.27533,0.25519,0.42554,0.46197,2037.3333,0.384,0.31755,0.2708,0.45378,0.48925,,,,,,,,,
1872.4167,-0.23064,-0.38429,-0.46969,-0.053387,0.039997,2037.4167,0.35224,0.27663,0.17939,0.43452,0.47745,2037.4167,0.36172,0.28531,0.24619,0.42775,0.45163,2037.4167,0.35758,0.27668,0.2565,0.42735,0.4637,2037.4167,0.38545,0.31856,0.27177,0.45512,0.49114,,,,,,,,,
1872.5,-0.23055,-0.38379,-0.46913,-0.053702,0.040312,2037.5,0.35346,0.27756,0.1803,0.43595,0.4792,2037.5,0.36316,0.28639,0.24774,0.42945,0.45341,2037.5,0.35908,0.27796,0.2576,0.42911,0.46544,2037.5,0.3869,0.31951,0.27265,0.45647,0.49305,,,,,,,,,
1872.5833,-0.23051,-0.38346,-0.46884,-0.054061,0.04041,2037.5833,0.35475,0.27853,0.1813,0.43739,0.48125,2037.5833,0.36457,0.28729,0.24922,0.4309,0.4554,2037.5833,0.36053,0.27921,0.25853,0.43092,0.46705,2037.5833,0.38839,0.32058,0.27365,0.45789,0.49495,,,,,,,,,
1872.6667,-0.23051,-0.38339,-0.46874,-0.054394,0.040714,2037.6667,0.35609,0.27959,0.18227,0.43891,0.48343,2037.6667,0.36591,0.28807,0.25049,0.4324,0.45742,2037.6667,0.36195,0.28056,0.25939,0.43258,0.46867,2037.6667,0.38993,0.32164,0.27474,0.45951,0.497,,,,,,,,,
1872.75,-0.23054,-0.38358,-0.46876,-0.054731,0.040929,2037.75,0.35745,0.28061,0.18336,0.44041,0.48566,2037.75,0.36724,0.28888,0.25167,0.43411,0.45951,2037.75,0.36333,0.28184,0.2601,0.43425,0.47043,2037.75,0.39146,0.32272,0.276,0.46107,0.49907,,,,,,,,,
1872.8333,-0.23061,-0.3839,-0.46883,-0.055124,0.041239,2037.8333,0.35887,0.28161,0.18455,0.44198,0.48778,2037.8333,0.36859,0.28963,0.25277,0.43582,0.46156,2037.8333,0.36471,0.28308,0.26075,0.43591,0.47226,2037.8333,0.39303,0.32383,0.27729,0.4626,0.50117,,,,,,,,,
1872.9167,-0.23068,-0.38417,-0.46902,-0.055499,0.04139,2037.9167,0.3603,0.28263,0.1858,0.4435,0.48982,2037.9167,0.3699,0.29039,0.25375,0.43739,0.46357,2037.9167,0.36603,0.28428,0.26134,0.43737,0.47409,2037.9167,0.39462,0.32501,0.27857,0.46437,0.50331,,,,,,,,,
1873,-0.23077,-0.38449,-0.46921,-0.055943,0.04162,2038,0.36173,0.28368,0.18704,0.44504,0.49171,2038,0.37119,0.29116,0.25472,0.43885,0.46551,2038,0.36734,0.28542,0.26184,0.43875,0.47593,2038,0.39625,0.32625,0.27984,0.4664,0.50535,,,,,,,,,
1873.0833,-0.23086,-0.38485,-0.46935,-0.056441,0.041977,2038.0833,0.36316,0.28459,0.18831,0.44664,0.49344,2038.0833,0.37251,0.29188,0.25572,0.44029,0.46746,2038.0833,0.36862,0.28663,0.26236,0.44004,0.47767,2038.0833,0.39789,0.3274,0.28108,0.46863,0.50741,,,,,,,,,
1873.1667,-0.231,-0.38539,-0.46965,-0.057058,0.042313,2038.1667,0.36457,0.28541,0.1895,0.44822,0.49533,2038.1667,0.37381,0.29254,0.25668,0.44159,0.46942,2038.1667,0.36987,0.2878,0.26296,0.44128,0.47948,2038.1667,0.39952,0.3287,0.28215,0.47093,0.50943,,,,,,,,,
1873.25,-0.23115,-0.38609,-0.46996,-0.057556,0.042653,2038.25,0.36596,0.28623,0.19068,0.44985,0.4971,2038.25,0.3751,0.29331,0.25763,0.44291,0.47137,2038.25,0.37109,0.28891,0.26361,0.44248,0.48129,2038.25,0.40114,0.33,0.28317,0.47333,0.5114,,,,,,,,,
1873.3333,-0.23135,-0.38705,-0.47032,-0.057917,0.042672,2038.3333,0.36736,0.28713,0.19191,0.45153,0.49874,2038.3333,0.37639,0.29403,0.25853,0.44414,0.47335,2038.3333,0.37233,0.2899,0.26421,0.44363,0.48317,2038.3333,0.40273,0.33133,0.28418,0.4757,0.51336,,,,,,,,,
1873.4167,-0.23159,-0.38806,-0.47055,-0.05804,0.042662,2038.4167,0.36872,0.28804,0.19313,0.45318,0.50034,2038.4167,0.37764,0.29477,0.25929,0.44516,0.47532,2038.4167,0.37358,0.29101,0.265,0.44467,0.48493,2038.4167,0.40433,0.33273,0.28515,0.47808,0.51534,,,,,,,,,
1873.5,-0.2318,-0.38897,-0.47083,-0.05804,0.042499,2038.5,0.37003,0.28881,0.19429,0.45472,0.50197,2038.5,0.37888,0.29554,0.25994,0.44637,0.47709,2038.5,0.37483,0.29212,0.26597,0.44569,0.4867,2038.5,0.40595,0.33413,0.28616,0.48059,0.51738,,,,,,,,,
1873.5833,-0.23196,-0.38984,-0.47113,-0.057932,0.042205,2038.5833,0.37131,0.28959,0.19537,0.45627,0.50341,2038.5833,0.38012,0.29627,0.26069,0.4478,0.47866,2038.5833,0.37608,0.29333,0.26707,0.44653,0.48845,2038.5833,0.40758,0.33547,0.28708,0.48314,0.51945,,,,,,,,,
1873.6667,-0.23209,-0.39056,-0.47141,-0.057748,0.041871,2038.6667,0.37253,0.29031,0.19638,0.45775,0.50473,2038.6667,0.38139,0.29709,0.2616,0.44913,0.48015,2038.6667,0.3773,0.29452,0.26821,0.44738,0.49016,2038.6667,0.4092,0.33679,0.28803,0.48577,0.52143,,,,,,,,,
1873.75,-0.23216,-0.39122,-0.47181,-0.057508,0.041603,2038.75,0.37372,0.29095,0.1973,0.45919,0.50606,2038.75,0.38262,0.29798,0.26256,0.4505,0.48161,2038.75,0.37853,0.2956,0.26943,0.44829,0.49179,2038.75,0.41085,0.33814,0.28884,0.48849,0.52342,,,,,,,,,
1873.8333,-0.2322,-0.39185,-0.47227,-0.057134,0.041298,2038.8333,0.37488,0.29161,0.19819,0.46056,0.50749,2038.8333,0.38383,0.29884,0.26348,0.4519,0.48314,2038.8333,0.37974,0.29675,0.27066,0.44917,0.49339,2038.8333,0.41248,0.33952,0.28946,0.49121,0.5254,,,,,,,,,
1873.9167,-0.23218,-0.39253,-0.47261,-0.056611,0.041026,2038.9167,0.37605,0.2923,0.19913,0.46194,0.50893,2038.9167,0.38509,0.29975,0.2645,0.45356,0.4847,2038.9167,0.38099,0.29792,0.2719,0.45013,0.49508,2038.9167,0.41413,0.34102,0.29013,0.49382,0.52745,,,,,,,,,
1874,-0.23215,-0.39308,-0.47298,-0.056075,0.040605,2039,0.37719,0.29285,0.20002,0.46332,0.51046,2039,0.38636,0.30063,0.26554,0.45526,0.48629,2039,0.38227,0.29908,0.27329,0.45119,0.49686,2039,0.41579,0.34252,0.29079,0.49602,0.52993,,,,,,,,,
1874.0833,-0.23208,-0.39348,-0.47336,-0.055358,0.040069,2039.0833,0.37832,0.29349,0.20079,0.4647,0.51205,2039.0833,0.38761,0.30148,0.26655,0.45697,0.48796,2039.0833,0.38355,0.30022,0.27459,0.45233,0.49872,2039.0833,0.41746,0.34403,0.29143,0.49812,0.53242,,,,,,,,,
1874.1667,-0.23199,-0.39373,-0.47364,-0.054565,0.039359,2039.1667,0.37942,0.29407,0.20152,0.46608,0.51358,2039.1667,0.38887,0.30241,0.26752,0.45873,0.48975,2039.1667,0.38483,0.30132,0.2758,0.45358,0.50058,2039.1667,0.41912,0.34552,0.29207,0.50028,0.53483,,,,,,,,,
1874.25,-0.23189,-0.39395,-0.47394,-0.053804,0.038532,2039.25,0.38051,0.29459,0.20226,0.46741,0.51506,2039.25,0.39015,0.30332,0.2686,0.46056,0.49153,2039.25,0.38612,0.30236,0.27696,0.45493,0.50246,2039.25,0.42077,0.3469,0.29272,0.50239,0.53723,,,,,,,,,
1874.3333,-0.23175,-0.39412,-0.47434,-0.052993,0.037742,2039.3333,0.38158,0.29502,0.20288,0.46867,0.5167,2039.3333,0.3914,0.30421,0.26967,0.46235,0.49326,2039.3333,0.38736,0.30338,0.27811,0.45631,0.50429,2039.3333,0.42244,0.34807,0.2934,0.50455,0.53961,,,,,,,,,
1874.4167,-0.23159,-0.39412,-0.47472,-0.052191,0.036927,2039.4167,0.38265,0.29536,0.2035,0.46994,0.51839,2039.4167,0.39265,0.3051,0.27078,0.46422,0.49503,2039.4167,0.3886,0.30435,0.27924,0.45768,0.50625,2039.4167,0.4241,0.34929,0.29405,0.50676,0.54191,,,,,,,,,
1874.5,-0.2314,-0.39414,-0.47509,-0.051467,0.036411,2039.5,0.38374,0.2958,0.20406,0.47116,0.52007,2039.5,0.39393,0.30594,0.27206,0.46616,0.49691,2039.5,0.38986,0.3053,0.28033,0.45904,0.50814,2039.5,0.42577,0.3505,0.29476,0.50884,0.54414,,,,,,,,,
1874.5833,-0.23121,-0.39408,-0.47542,-0.050764,0.036135,2039.5833,0.38478,0.29619,0.20462,0.47231,0.52171,2039.5833,0.39518,0.30693,0.27312,0.46794,0.49879,2039.5833,0.39113,0.30625,0.28102,0.46057,0.51015,2039.5833,0.4274,0.35173,0.2955,0.51089,0.54629,,,,,,,,,
1874.6667,-0.23102,-0.39388,-0.47554,-0.050134,0.035761,2039.6667,0.38586,0.29662,0.20528,0.47351,0.52333,2039.6667,0.39639,0.30789,0.27399,0.46964,0.50065,2039.6667,0.39246,0.30708,0.28185,0.46205,0.5122,2039.6667,0.42907,0.35298,0.29617,0.51301,0.54845,,,,,,,,,
1874.75,-0.23081,-0.39344,-0.47545,-0.049499,0.03529,2039.75,0.38696,0.29705,0.20588,0.47457,0.5251,2039.75,0.39765,0.30902,0.27478,0.47127,0.5025,2039.75,0.39382,0.30803,0.28273,0.46351,0.51423,2039.75,0.43075,0.35423,0.29709,0.51506,0.5506,,,,,,,,,
1874.8333,-0.23063,-0.39287,-0.4753,-0.048885,0.03463,2039.8333,0.38806,0.29765,0.20639,0.47558,0.52691,2039.8333,0.39892,0.31043,0.27554,0.47284,0.50432,2039.8333,0.39523,0.30901,0.28366,0.46498,0.51636,2039.8333,0.43239,0.3554,0.29814,0.51706,0.55264,,,,,,,,,
1874.9167,-0.23047,-0.39228,-0.47524,-0.048289,0.034102,2039.9167,0.38914,0.29829,0.20673,0.47653,0.52884,2039.9167,0.40015,0.31193,0.27638,0.47412,0.50613,2039.9167,0.39664,0.31006,0.28469,0.4664,0.51838,2039.9167,0.43404,0.35643,0.29925,0.51904,0.55471,,,,,,,,,
1875,-0.23031,-0.39169,-0.47503,-0.047639,0.033709,2040,0.39023,0.29899,0.20713,0.4775,0.53073,2040,0.40135,0.31348,0.27705,0.47525,0.50793,2040,0.39804,0.3112,0.28569,0.46776,0.52033,2040,0.43569,0.35751,0.30038,0.52115,0.55672,,,,,,,,,
1875.0833,-0.23019,-0.39118,-0.4748,-0.047083,0.033217,2040.0833,0.39137,0.29975,0.2077,0.47857,0.53266,2040.0833,0.40257,0.31512,0.27778,0.47633,0.50968,2040.0833,0.39946,0.3123,0.28683,0.46912,0.52232,2040.0833,0.43734,0.35868,0.30153,0.52331,0.55873,,,,,,,,,
1875.1667,-0.23007,-0.39057,-0.47452,-0.046519,0.032849,2040.1667,0.39253,0.30054,0.2083,0.47973,0.53476,2040.1667,0.40377,0.31673,0.27855,0.47724,0.51137,2040.1667,0.40091,0.31337,0.28805,0.47059,0.52429,2040.1667,0.439,0.35983,0.30277,0.52549,0.56093,,,,,,,,,
1875.25,-0.22997,-0.38999,-0.47414,-0.045906,0.03256,2040.25,0.39373,0.30131,0.20886,0.48091,0.53701,2040.25,0.40498,0.31834,0.27925,0.47803,0.51309,2040.25,0.40238,0.3145,0.28935,0.47208,0.52631,2040.25,0.44072,0.36116,0.30392,0.52767,0.56329,,,,,,,,,
1875.3333,-0.22986,-0.38944,-0.47365,-0.04539,0.032282,2040.3333,0.39496,0.30209,0.20956,0.48209,0.53929,2040.3333,0.40625,0.3201,0.28006,0.47875,0.51491,2040.3333,0.40391,0.31573,0.29083,0.4739,0.52835,2040.3333,0.44243,0.36263,0.30502,0.5297,0.56571,,,,,,,,,
1875.4167,-0.22976,-0.38893,-0.47331,-0.044932,0.032123,2040.4167,0.39619,0.30296,0.21024,0.48322,0.54171,2040.4167,0.40748,0.32186,0.2809,0.47945,0.51668,2040.4167,0.40544,0.31699,0.29219,0.47582,0.53038,2040.4167,0.44412,0.36403,0.30608,0.53173,0.56823,,,,,,,,,
1875.5,-0.22967,-0.38834,-0.4729,-0.044634,0.031757,2040.5,0.39742,0.30377,0.211,0.48436,0.54407,2040.5,0.40871,0.32374,0.28174,0.48006,0.51843,2040.5,0.40695,0.31819,0.29358,0.47776,0.53237,2040.5,0.44581,0.36547,0.30717,0.53376,0.5708,,,,,,,,,
1875.5833,-0.22961,-0.3876,-0.47235,-0.044507,0.03166,2040.5833,0.39866,0.30464,0.2118,0.48561,0.54648,2040.5833,0.40994,0.32553,0.28275,0.48076,0.52017,2040.5833,0.40841,0.31939,0.29501,0.47945,0.53424,2040.5833,0.44748,0.36692,0.30813,0.53581,0.57334,,,,,,,,,
1875.6667,-0.22955,-0.38691,-0.47202,-0.044496,0.031589,2040.6667,0.39989,0.30551,0.21264,0.48691,0.54889,2040.6667,0.41123,0.32733,0.28374,0.4816,0.52194,2040.6667,0.40985,0.32059,0.29629,0.48102,0.53606,2040.6667,0.4491,0.36846,0.30912,0.5378,0.57576,,,,,,,,,
1875.75,-0.22952,-0.38628,-0.47173,-0.044606,0.03151,2040.75,0.40112,0.30636,0.21365,0.48837,0.5511,2040.75,0.41251,0.32901,0.28491,0.4824,0.5237,2040.75,0.41128,0.3218,0.29751,0.48247,0.53803,2040.75,0.45067,0.36995,0.30996,0.53981,0.57822,,,,,,,,,
1875.8333,-0.22948,-0.38561,-0.47153,-0.044787,0.031253,2040.8333,0.40232,0.30712,0.21468,0.48989,0.553,2040.8333,0.41379,0.33051,0.28606,0.48327,0.52544,2040.8333,0.41272,0.32299,0.2986,0.48389,0.53997,2040.8333,0.45228,0.3714,0.3109,0.54196,0.58081,,,,,,,,,
1875.9167,-0.22942,-0.38486,-0.47112,-0.044995,0.031178,2040.9167,0.40352,0.3079,0.21577,0.49143,0.55483,2040.9167,0.41513,0.332,0.2872,0.48423,0.52718,2040.9167,0.41419,0.32402,0.29964,0.48532,0.54202,2040.9167,0.45382,0.37281,0.31182,0.54404,0.58327,,,,,,,,,
1876,-0.22938,-0.38422,-0.4708,-0.04521,0.0311,2041,0.40474,0.30866,0.21681,0.49296,0.55675,2041,0.41649,0.33348,0.28844,0.48524,0.52891,2041,0.41562,0.32498,0.30065,0.4866,0.54413,2041,0.45535,0.37422,0.31278,0.54604,0.58564,,,,,,,,,
1876.0833,-0.22933,-0.38355,-0.47038,-0.04547,0.031186,2041.0833,0.40596,0.30951,0.2178,0.4945,0.55871,2041.0833,0.41789,0.33489,0.28963,0.4864,0.53068,2041.0833,0.41705,0.3259,0.30158,0.48768,0.5462,2041.0833,0.45689,0.37565,0.31373,0.54799,0.58808,,,,,,,,,
1876.1667,-0.22924,-0.38291,-0.46995,-0.045735,0.031423,2041.1667,0.40724,0.31048,0.21885,0.49618,0.5606,2041.1667,0.41929,0.33632,0.29086,0.48766,0.53247,2041.1667,0.4185,0.32676,0.30257,0.489,0.5483,2041.1667,0.4584,0.37697,0.31456,0.54986,0.59039,,,,,,,,,
1876.25,-0.22911,-0.38219,-0.46952,-0.045992,0.031773,2041.25,0.40851,0.31159,0.21989,0.49789,0.56242,2041.25,0.42066,0.33771,0.29203,0.48895,0.53418,2041.25,0.41998,0.32748,0.30365,0.49038,0.55038,2041.25,0.45986,0.37833,0.31538,0.55167,0.59252,,,,,,,,,
1876.3333,-0.22897,-0.38144,-0.46909,-0.046161,0.032156,2041.3333,0.40977,0.31271,0.22094,0.4996,0.56431,2041.3333,0.42204,0.33902,0.29321,0.49042,0.53583,2041.3333,0.42145,0.32819,0.3047,0.4919,0.55248,2041.3333,0.46132,0.3797,0.31628,0.55348,0.59465,,,,,,,,,
1876.4167,-0.22882,-0.38074,-0.46857,-0.046332,0.032397,2041.4167,0.41105,0.31385,0.22206,0.50132,0.5661,2041.4167,0.42343,0.34031,0.29438,0.49189,0.53742,2041.4167,0.42293,0.32902,0.30585,0.4934,0.55458,2041.4167,0.46275,0.38106,0.31716,0.55532,0.5968,,,,,,,,,
1876.5,-0.22867,-0.38009,-0.46811,-0.046246,0.032635,2041.5,0.4123,0.31508,0.22325,0.50294,0.56787,2041.5,0.42482,0.34149,0.29538,0.4933,0.53906,2041.5,0.4244,0.32997,0.30694,0.49484,0.55681,2041.5,0.46417,0.3824,0.31812,0.55715,0.5989,,,,,,,,,
1876.5833,-0.22848,-0.37953,-0.46774,-0.046035,0.032589,2041.5833,0.4136,0.3163,0.22448,0.50455,0.56949,2041.5833,0.42623,0.3427,0.29626,0.49482,0.54065,2041.5833,0.42587,0.33107,0.30797,0.49626,0.55921,2041.5833,0.46564,0.38378,0.3192,0.559,0.60101,,,,,,,,,
1876.6667,-0.22828,-0.37904,-0.4672,-0.045779,0.032592,2041.6667,0.4149,0.31758,0.22574,0.50607,0.57112,2041.6667,0.42762,0.34378,0.29717,0.49643,0.54228,2041.6667,0.42741,0.33229,0.30894,0.49755,0.56161,2041.6667,0.46718,0.38506,0.3204,0.56073,0.60322,,,,,,,,,
1876.75,-0.22808,-0.37867,-0.46657,-0.045288,0.032474,2041.75,0.41619,0.31895,0.22691,0.50761,0.57282,2041.75,0.42899,0.34487,0.2981,0.49821,0.54379,2041.75,0.42894,0.3335,0.30989,0.49884,0.56385,2041.75,0.46874,0.38637,0.32174,0.56252,0.60535,,,,,,,,,
1876.8333,-0.22791,-0.3783,-0.46589,-0.044812,0.03261,2041.8333,0.41752,0.32025,0.22811,0.50912,0.57466,2041.8333,0.43035,0.34589,0.29901,0.5001,0.54527,2041.8333,0.43045,0.33459,0.31091,0.49993,0.56596,2041.8333,0.47033,0.38773,0.32314,0.56431,0.60733,,,,,,,,,
1876.9167,-0.22775,-0.378,-0.46529,-0.044351,0.032377,2041.9167,0.41884,0.32156,0.22934,0.51067,0.57658,2041.9167,0.43171,0.34682,0.29987,0.5021,0.54677,2041.9167,0.43197,0.33577,0.31198,0.50101,0.56806,2041.9167,0.47192,0.38916,0.32444,0.56611,0.60928,,,,,,,,,
1877,-0.22758,-0.37766,-0.46476,-0.043804,0.032225,2042,0.42013,0.32287,0.2306,0.51213,0.5784,2042,0.43306,0.34765,0.30069,0.50418,0.54831,2042,0.43349,0.33689,0.31303,0.50211,0.5701,2042,0.47348,0.39055,0.32575,0.56792,0.61114,,,,,,,,,
1877.0833,-0.2274,-0.3775,-0.46429,-0.043224,0.032095,2042.0833,0.42137,0.32404,0.23181,0.51349,0.58006,2042.0833,0.43439,0.34856,0.30165,0.50629,0.54974,2042.0833,0.43501,0.33806,0.31407,0.5032,0.57211,2042.0833,0.47506,0.39187,0.32714,0.56967,0.61299,,,,,,,,,
1877.1667,-0.22725,-0.37745,-0.46394,-0.042721,0.031945,2042.1667,0.42258,0.3252,0.23301,0.51474,0.58168,2042.1667,0.43574,0.34945,0.30271,0.50852,0.55112,2042.1667,0.43657,0.33942,0.31509,0.50437,0.57413,2042.1667,0.47669,0.39326,0.32868,0.57142,0.61496,,,,,,,,,
1877.25,-0.22709,-0.37745,-0.46369,-0.042274,0.031914,2042.25,0.42377,0.32631,0.23418,0.51599,0.58307,2042.25,0.43712,0.35041,0.30372,0.51077,0.55255,2042.25,0.4381,0.34096,0.31599,0.50551,0.57615,2042.25,0.47833,0.39459,0.33025,0.57338,0.61696,,,,,,,,,
1877.3333,-0.22696,-0.37747,-0.4634,-0.042025,0.031836,2042.3333,0.42494,0.32739,0.23535,0.51725,0.58436,2042.3333,0.43849,0.35132,0.30474,0.51328,0.55396,2042.3333,0.43961,0.34253,0.31692,0.50665,0.57813,2042.3333,0.47997,0.39582,0.33184,0.57546,0.61889,,,,,,,,,
1877.4167,-0.22685,-0.37745,-0.46312,-0.042088,0.031941,2042.4167,0.42613,0.32842,0.23646,0.51856,0.58564,2042.4167,0.4399,0.35228,0.30578,0.51612,0.55542,2042.4167,0.44115,0.34413,0.3178,0.5079,0.58004,2042.4167,0.48167,0.39711,0.33354,0.57755,0.62077,,,,,,,,,
1877.5,-0.22676,-0.37758,-0.46271,-0.0422,0.032252,2042.5,0.42734,0.32949,0.23752,0.51995,0.58698,2042.5,0.44131,0.35325,0.30684,0.51919,0.55684,2042.5,0.44272,0.34567,0.31875,0.5092,0.58185,2042.5,0.48335,0.3984,0.33516,0.57969,0.62253,,,,,,,,,
1877.5833,-0.22669,-0.37766,-0.46224,-0.042296,0.032405,2042.5833,0.42856,0.3307,0.23852,0.52134,0.58854,2042.5833,0.44271,0.35423,0.30782,0.52208,0.5583,2042.5833,0.44432,0.34706,0.3199,0.51084,0.58359,2042.5833,0.485,0.39975,0.3368,0.58188,0.62432,,,,,,,,,
