ice_source,region,year,q0.5,q0.05,q0.95,q0.17,q0.83,q0.25,q0.75,sample_mean,sample_sd,sample_min, sample_max
Glaciers,region_17,2093,0.57049582690066,0.222684276223886,0.922222551975523,0.368314675697282,0.774072718366114,0.427446648542623,0.714247718901522,0.5630,0.2113,-0.0681,1.2800
Glaciers,region_18,2093,0.0106757632549173,0.00525173925871283,0.0161551774726566,0.00753850254771186,0.0138677990870189,0.00845312002329099,0.0129318001358523,0.0113,0.0033,-0.0007,0.0200
Glaciers,region_19,2093,2.02870328193047,0.291827066513451,3.78837419363438,1.01910600381149,3.04578231323268,1.31438470330505,2.74673726769725,2.0479,1.0662,-1.1580,6.1773
Glaciers,ALL,2093,15.3298822162658,11.2408058576713,19.8502911249777,12.9534856077431,17.9845301728201,13.5377352172846,17.1788031587944,15.426,2.642,7.456,27.617
LAND_ICE,ALL,2093,27.020499648449,15.9883764966456,40.6670806763541,20.7081778892432,34.4994286341364,22.6003907720202,32.0116398430896,27.608,7.778,-6.545,72.035
GrIS,ALL,2094,8.99696361902128,2.69118647679872,17.5789107448006,5.32163732269761,13.2322497681266,6.37490277943955,11.8848865997567,9.5405,5.5980,-20.7716,57.2467
AIS,WAIS,2094,2.48077505600421,-3.3880483594786,8.94398422122382,-0.95447074558772,6.08367294351145,0.0417513224624792,5.00015910689545,2.5605,3.8455,-8.8091,28.8991
AIS,EAIS,2094,0.197357567446667,-4.23314837774039,5.12314511106423,-2.39824995170066,2.92934585029168,-1.64618531307491,2.10592748049376,0.3945,2.9912,-10.7630,16.5054
AIS,PEN,2094,0.375058520108919,-0.934790844093213,1.71031517445148,-0.421178516000562,1.18382895675956,-0.198735640447765,0.956158215473047,0.3968,0.7844,-2.4632,3.1137
AIS,ALL,2094,3.17235582311603,-4.35396282369304,11.492239645252,-1.11728862601742,7.89368868663857,0.155544413256052,6.452475767364,3.352,4.949,-13.659,31.420
Glaciers,region_1,2094,2.34799341919193,1.10086130083885,3.60087395292385,1.62167623303633,3.08055330349672,1.83371340123989,2.86575702744961,2.3586,0.7813,0.0663,4.3300
Glaciers,region_2,2094,0.206062161844969,0.131699451048586,0.253052754810842,0.164106705862066,0.239368168068775,0.176870371529594,0.231053354679343,0.2145,0.0411,0.0496,0.2600
Glaciers,region_3,2094,2.48246588392329,1.06659032375187,3.96405145344344,1.65570751730065,3.33069259753849,1.896277726902,3.07930606646565,2.4544,0.8816,-0.2577,5.5391
Glaciers,region_4,2094,1.06770756278882,0.418498762818222,1.71693230230784,0.689463592709336,1.44927592413442,0.799830638230897,1.33753271053569,1.0826,0.4048,-0.2997,2.0500
Glaciers,region_5,2094,1.72026455593218,0.720370523902736,2.73828479327239,1.13727646398081,2.31237607711697,1.30721933696804,2.13810930068251,1.7464,0.6100,-0.4981,3.3600
